elevation,habitat_class,country,percent_loss,longitude_round,area,averagecountry,secountry,averageclass,seclass
1806,moderate,india,0,95,0,1.546944592,0.245287153,1.17929022,0.115853324
3804,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2666,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
305,moderate,burma,1.68612192,98,1686.12192,1.184982172,0.215918281,1.17929022,0.115853324
3018,low,nepal,2.219321149,82,2219.321149,0.74153777,0.1118324,1.203701833,0.119280872
3174,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2410,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
1772,moderate,india,0.464684015,89,464.684015,1.546944592,0.245287153,1.17929022,0.115853324
3152,moderate,nepal,0.522648084,82,522.648084,0.74153777,0.1118324,1.17929022,0.115853324
2392,low,bhutan,0.181818182,90,181.818182,0.335161377,0.049644415,1.203701833,0.119280872
1641,moderate,india,0,95,0,1.546944592,0.245287153,1.17929022,0.115853324
2254,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2175,moderate,nepal,0,85,0,0.74153777,0.1118324,1.17929022,0.115853324
4399,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2661,moderate,china_spp,0.09199632,103,91.99632,1.15281729,0.141674902,1.17929022,0.115853324
3445,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
2098,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2808,moderate,china_spp,0.151745068,102,151.745068,1.15281729,0.141674902,1.17929022,0.115853324
2928,core,india,0.279329609,93,279.329609,1.546944592,0.245287153,0.496506815,0.077524625
3469,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
3796,low,china,0.941619586,94,941.619586,1.219872364,0.163011557,1.203701833,0.119280872
3267,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2664,low,nepal,0.170940171,83,170.940171,0.74153777,0.1118324,1.203701833,0.119280872
2102,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
3920,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
2329,moderate,india,0,97,0,1.546944592,0.245287153,1.17929022,0.115853324
3005,moderate,bhutan,0,89,0,0.335161377,0.049644415,1.17929022,0.115853324
3718,low,china,2.319587629,99,2319.587629,1.219872364,0.163011557,1.203701833,0.119280872
2506,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
3085,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3000,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
4192,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3658,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
958,moderate,burma,10.05076142,98,10050.76142,1.184982172,0.215918281,1.17929022,0.115853324
3401,low,china,0.237247924,101,237.247924,1.219872364,0.163011557,1.203701833,0.119280872
3891,low,china,0.45112782,99,451.12782,1.219872364,0.163011557,1.203701833,0.119280872
1471,low,china_spp,0.631199279,105,631.199279,1.15281729,0.141674902,1.203701833,0.119280872
1577,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
1179,low,china_spp,7.692307692,103,7692.307692,1.15281729,0.141674902,1.203701833,0.119280872
2536,core,china_spp,0.206825233,103,206.825233,1.15281729,0.141674902,0.496506815,0.077524625
4227,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3460,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
1521,core,burma,0.36101083,98,361.01083,1.184982172,0.215918281,0.496506815,0.077524625
3757,moderate,india,0,92,0,1.546944592,0.245287153,1.17929022,0.115853324
2499,moderate,china,0.565504241,99,565.504241,1.219872364,0.163011557,1.17929022,0.115853324
2446,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2871,low,nepal,0,81,0,0.74153777,0.1118324,1.203701833,0.119280872
2497,moderate,china,0.37593985,99,375.93985,1.219872364,0.163011557,1.17929022,0.115853324
672,moderate,india,45.18304432,91,45183.04432,1.546944592,0.245287153,1.17929022,0.115853324
3367,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2331,moderate,nepal,1.465201465,83,1465.201465,0.74153777,0.1118324,1.17929022,0.115853324
3054,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
3755,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3104,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
2180,moderate,nepal,0,84,0,0.74153777,0.1118324,1.17929022,0.115853324
1912,low,china,4.029304029,101,4029.304029,1.219872364,0.163011557,1.203701833,0.119280872
2841,moderate,burma,0.487804878,98,487.804878,1.184982172,0.215918281,1.17929022,0.115853324
3530,moderate,india,0,92,0,1.546944592,0.245287153,1.17929022,0.115853324
2816,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2866,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
2546,low,china,0.090415913,95,90.415913,1.219872364,0.163011557,1.203701833,0.119280872
3314,core,bhutan,2.065217391,92,2065.217391,0.335161377,0.049644415,0.496506815,0.077524625
3560,moderate,nepal,0.125944584,86,125.944584,0.74153777,0.1118324,1.17929022,0.115853324
1445,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
2233,core,india,0.237529691,97,237.529691,1.546944592,0.245287153,0.496506815,0.077524625
2321,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
3139,low,china_spp,3.086997194,104,3086.997194,1.15281729,0.141674902,1.203701833,0.119280872
2792,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1841,moderate,burma,0.485908649,99,485.908649,1.184982172,0.215918281,1.17929022,0.115853324
1758,low,china_spp,0.283553875,102,283.553875,1.15281729,0.141674902,1.203701833,0.119280872
3828,low,india,0.653594771,97,653.594771,1.546944592,0.245287153,1.203701833,0.119280872
2297,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
3275,low,china,0.111111111,94,111.111111,1.219872364,0.163011557,1.203701833,0.119280872
3378,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
2338,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
1475,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
3018,moderate,burma,0.202020202,99,202.020202,1.184982172,0.215918281,1.17929022,0.115853324
1918,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
1800,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
2574,core,nepal,0.414078675,86,414.078675,0.74153777,0.1118324,0.496506815,0.077524625
2129,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3602,low,china,0.159744409,100,159.744409,1.219872364,0.163011557,1.203701833,0.119280872
1776,moderate,nepal,0.3125,87,312.5,0.74153777,0.1118324,1.17929022,0.115853324
1989,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3759,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3123,low,bhutan,5.432595573,90,5432.595573,0.335161377,0.049644415,1.203701833,0.119280872
3134,moderate,india,0,93,0,1.546944592,0.245287153,1.17929022,0.115853324
2989,low,china,7.79342723,99,7793.42723,1.219872364,0.163011557,1.203701833,0.119280872
807,low,burma,0.36101083,98,361.01083,1.184982172,0.215918281,1.203701833,0.119280872
1841,low,india,0.220994475,96,220.994475,1.546944592,0.245287153,1.203701833,0.119280872
3287,core,nepal,0,88,0,0.74153777,0.1118324,0.496506815,0.077524625
2390,moderate,nepal,0.540540541,83,540.540541,0.74153777,0.1118324,1.17929022,0.115853324
1350,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
3241,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
3338,low,china,1.412872841,100,1412.872841,1.219872364,0.163011557,1.203701833,0.119280872
2626,moderate,bhutan,0,92,0,0.335161377,0.049644415,1.17929022,0.115853324
4140,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
1890,moderate,india,0.180342651,89,180.342651,1.546944592,0.245287153,1.17929022,0.115853324
780,low,india,11.45175834,95,11451.75834,1.546944592,0.245287153,1.203701833,0.119280872
4013,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
3264,low,china_spp,1.588877855,104,1588.877855,1.15281729,0.141674902,1.203701833,0.119280872
3955,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
3233,moderate,nepal,0.115874855,82,115.874855,0.74153777,0.1118324,1.17929022,0.115853324
2542,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
2744,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2492,moderate,india,0,93,0,1.546944592,0.245287153,1.17929022,0.115853324
2890,low,nepal,0,84,0,0.74153777,0.1118324,1.203701833,0.119280872
1288,core,burma,0.450856628,98,450.856628,1.184982172,0.215918281,0.496506815,0.077524625
2524,moderate,nepal,0,85,0,0.74153777,0.1118324,1.17929022,0.115853324
3312,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2054,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
2995,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
3962,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3017,low,india,0,97,0,1.546944592,0.245287153,1.203701833,0.119280872
943,moderate,burma,0,97,0,1.184982172,0.215918281,1.17929022,0.115853324
3576,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2706,low,india,0.185528757,96,185.528757,1.546944592,0.245287153,1.203701833,0.119280872
1187,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2779,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
1423,moderate,bhutan,4.054054054,89,4054.054054,0.335161377,0.049644415,1.17929022,0.115853324
3927,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
1610,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
2447,low,india,0,97,0,1.546944592,0.245287153,1.203701833,0.119280872
784,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
3406,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2350,low,china_spp,0.687285223,102,687.285223,1.15281729,0.141674902,1.203701833,0.119280872
3669,low,china,13.06122449,94,13061.22449,1.219872364,0.163011557,1.203701833,0.119280872
2303,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
1606,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
1806,low,india,0.090171326,97,90.171326,1.546944592,0.245287153,1.203701833,0.119280872
3502,moderate,china,0.288600289,100,288.600289,1.219872364,0.163011557,1.17929022,0.115853324
1858,moderate,china_spp,22.10144928,103,22101.44928,1.15281729,0.141674902,1.17929022,0.115853324
584,moderate,india,8.857142857,91,8857.142857,1.546944592,0.245287153,1.17929022,0.115853324
2044,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
3273,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
1736,moderate,china_spp,7.795957652,103,7795.957652,1.15281729,0.141674902,1.17929022,0.115853324
2908,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
3204,core,nepal,4.201680672,86,4201.680672,0.74153777,0.1118324,0.496506815,0.077524625
3329,core,india,0.1,94,100,1.546944592,0.245287153,0.496506815,0.077524625
1442,core,china_spp,1.658163265,103,1658.163265,1.15281729,0.141674902,0.496506815,0.077524625
1860,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
3954,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2315,low,china_spp,0.428265525,103,428.265525,1.15281729,0.141674902,1.203701833,0.119280872
4091,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2632,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1060,low,india,1.094890511,92,1094.890511,1.546944592,0.245287153,1.203701833,0.119280872
2319,moderate,china,0.232828871,100,232.828871,1.219872364,0.163011557,1.17929022,0.115853324
2368,moderate,nepal,0,87,0,0.74153777,0.1118324,1.17929022,0.115853324
3784,core,china_spp,0.517063082,102,517.063082,1.15281729,0.141674902,0.496506815,0.077524625
2008,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2081,moderate,india,0,93,0,1.546944592,0.245287153,1.17929022,0.115853324
3478,moderate,india,0,88,0,1.546944592,0.245287153,1.17929022,0.115853324
2876,low,china,0.338409475,97,338.409475,1.219872364,0.163011557,1.203701833,0.119280872
1809,low,india,0,97,0,1.546944592,0.245287153,1.203701833,0.119280872
3406,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
1269,core,burma,3.155996393,98,3155.996393,1.184982172,0.215918281,0.496506815,0.077524625
2520,moderate,china_spp,0.181488203,103,181.488203,1.15281729,0.141674902,1.17929022,0.115853324
789,moderate,india,9.466911765,91,9466.911765,1.546944592,0.245287153,1.17929022,0.115853324
2246,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
1402,moderate,china_spp,1.271186441,103,1271.186441,1.15281729,0.141674902,1.17929022,0.115853324
3732,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3750,low,china,0.22675737,98,226.75737,1.219872364,0.163011557,1.203701833,0.119280872
3273,moderate,china_spp,0.112359551,103,112.359551,1.15281729,0.141674902,1.17929022,0.115853324
1849,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
3252,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
4106,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2173,moderate,nepal,0.197628458,87,197.628458,0.74153777,0.1118324,1.17929022,0.115853324
2745,moderate,china,1.141078838,100,1141.078838,1.219872364,0.163011557,1.17929022,0.115853324
1725,low,china_spp,0.185701021,103,185.701021,1.15281729,0.141674902,1.203701833,0.119280872
1106,low,burma,0.180342651,97,180.342651,1.184982172,0.215918281,1.203701833,0.119280872
2748,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
4133,moderate,china,2.870813397,100,2870.813397,1.219872364,0.163011557,1.17929022,0.115853324
1914,low,china_spp,0.090909091,104,90.909091,1.15281729,0.141674902,1.203701833,0.119280872
2922,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
3206,low,china,2.16802168,101,2168.02168,1.219872364,0.163011557,1.203701833,0.119280872
1409,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
2911,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
1696,low,burma,0.991884581,97,991.884581,1.184982172,0.215918281,1.203701833,0.119280872
3276,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
1827,core,china_spp,0.735294118,103,735.294118,1.15281729,0.141674902,0.496506815,0.077524625
2920,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
3354,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
2603,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3762,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3572,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
3324,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
2611,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2689,low,nepal,0,83,0,0.74153777,0.1118324,1.203701833,0.119280872
1694,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1083,core,burma,4.436229205,98,4436.229205,1.184982172,0.215918281,0.496506815,0.077524625
1435,moderate,china_spp,0.475737393,103,475.737393,1.15281729,0.141674902,1.17929022,0.115853324
3619,moderate,nepal,21.11716621,87,21117.16621,0.74153777,0.1118324,1.17929022,0.115853324
3267,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2948,moderate,india,0,97,0,1.546944592,0.245287153,1.17929022,0.115853324
2957,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
4144,low,china,0.248138958,98,248.138958,1.219872364,0.163011557,1.203701833,0.119280872
2982,moderate,nepal,0,81,0,0.74153777,0.1118324,1.17929022,0.115853324
1898,moderate,bhutan,0,90,0,0.335161377,0.049644415,1.17929022,0.115853324
3641,low,china,22.81690141,95,22816.90141,1.219872364,0.163011557,1.203701833,0.119280872
3614,moderate,nepal,4.343329886,82,4343.329886,0.74153777,0.1118324,1.17929022,0.115853324
3062,moderate,india,0,93,0,1.546944592,0.245287153,1.17929022,0.115853324
2085,moderate,nepal,0,88,0,0.74153777,0.1118324,1.17929022,0.115853324
3211,core,nepal,0.130039012,86,130.039012,0.74153777,0.1118324,0.496506815,0.077524625
1973,moderate,china,15.80188679,100,15801.88679,1.219872364,0.163011557,1.17929022,0.115853324
2230,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
1800,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
3330,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3324,core,india,0.252525253,97,252.525253,1.546944592,0.245287153,0.496506815,0.077524625
3375,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3629,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3867,moderate,china,0.115874855,100,115.874855,1.219872364,0.163011557,1.17929022,0.115853324
2989,low,bhutan,1.140684411,90,1140.684411,0.335161377,0.049644415,1.203701833,0.119280872
3897,core,china,0.687757909,87,687.757909,1.219872364,0.163011557,0.496506815,0.077524625
2611,moderate,china_spp,0.829015544,102,829.015544,1.15281729,0.141674902,1.17929022,0.115853324
1073,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2943,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
2234,low,china_spp,0.721370604,104,721.370604,1.15281729,0.141674902,1.203701833,0.119280872
3165,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1810,core,nepal,0.194931774,87,194.931774,0.74153777,0.1118324,0.496506815,0.077524625
1685,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
1873,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3549,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
982,low,china_spp,0.832342449,103,832.342449,1.15281729,0.141674902,1.203701833,0.119280872
2874,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
2690,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
1701,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
955,moderate,burma,0.375234522,99,375.234522,1.184982172,0.215918281,1.17929022,0.115853324
2514,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
1395,low,bhutan,0,89,0,0.335161377,0.049644415,1.203701833,0.119280872
3279,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2465,moderate,china,0.256739409,98,256.739409,1.219872364,0.163011557,1.17929022,0.115853324
3070,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
3132,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
3745,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
2029,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
3301,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2238,low,burma,0,98,0,1.184982172,0.215918281,1.203701833,0.119280872
2337,moderate,bhutan,0,89,0,0.335161377,0.049644415,1.17929022,0.115853324
3474,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
2352,low,india,1.268115942,93,1268.115942,1.546944592,0.245287153,1.203701833,0.119280872
1756,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
3235,moderate,china,0.114285714,99,114.285714,1.219872364,0.163011557,1.17929022,0.115853324
1588,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
3502,low,china,1.51371807,101,1513.71807,1.219872364,0.163011557,1.203701833,0.119280872
3717,low,china,0.108108108,95,108.108108,1.219872364,0.163011557,1.203701833,0.119280872
3654,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
4257,low,china,3.422982885,97,3422.982885,1.219872364,0.163011557,1.203701833,0.119280872
1762,low,china_spp,0.093984962,103,93.984962,1.15281729,0.141674902,1.203701833,0.119280872
3743,low,china,58.25825826,96,58258.25826,1.219872364,0.163011557,1.203701833,0.119280872
2276,low,china,0.637755102,97,637.755102,1.219872364,0.163011557,1.203701833,0.119280872
1106,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
2411,moderate,bhutan,1.403887689,90,1403.887689,0.335161377,0.049644415,1.17929022,0.115853324
2910,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2755,low,china,2.024746907,95,2024.746907,1.219872364,0.163011557,1.203701833,0.119280872
1010,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2906,moderate,china,0,91,0,1.219872364,0.163011557,1.17929022,0.115853324
1578,low,china_spp,0.090171326,104,90.171326,1.15281729,0.141674902,1.203701833,0.119280872
1055,low,china_spp,1.315789474,103,1315.789474,1.15281729,0.141674902,1.203701833,0.119280872
1630,core,burma,0.103950104,97,103.950104,1.184982172,0.215918281,0.496506815,0.077524625
4075,low,china,2.30125523,99,2301.25523,1.219872364,0.163011557,1.203701833,0.119280872
3275,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3464,low,china,0.249376559,99,249.376559,1.219872364,0.163011557,1.203701833,0.119280872
1920,low,nepal,0.639658849,82,639.658849,0.74153777,0.1118324,1.203701833,0.119280872
3841,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
4300,low,china,0.183150183,94,183.150183,1.219872364,0.163011557,1.203701833,0.119280872
3700,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2564,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
3398,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
2724,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
2917,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
3337,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
2338,low,nepal,0,82,0,0.74153777,0.1118324,1.203701833,0.119280872
1948,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
3466,core,bhutan,0,92,0,0.335161377,0.049644415,0.496506815,0.077524625
3763,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2885,low,china,1.614639397,100,1614.639397,1.219872364,0.163011557,1.203701833,0.119280872
1782,low,china_spp,1.717557252,102,1717.557252,1.15281729,0.141674902,1.203701833,0.119280872
1489,core,burma,0.54446461,98,544.46461,1.184982172,0.215918281,0.496506815,0.077524625
1519,low,nepal,0,87,0,0.74153777,0.1118324,1.203701833,0.119280872
3480,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
2199,core,nepal,0.697211155,85,697.211155,0.74153777,0.1118324,0.496506815,0.077524625
2852,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
4708,moderate,china,0.27700831,92,277.00831,1.219872364,0.163011557,1.17929022,0.115853324
2398,low,china_spp,0.454545455,103,454.545455,1.15281729,0.141674902,1.203701833,0.119280872
2559,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
1042,moderate,burma,7.744433688,98,7744.433688,1.184982172,0.215918281,1.17929022,0.115853324
2422,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2799,low,india,0,89,0,1.546944592,0.245287153,1.203701833,0.119280872
2319,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
2235,low,nepal,0,82,0,0.74153777,0.1118324,1.203701833,0.119280872
4026,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3590,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2895,low,china,3.324099723,101,3324.099723,1.219872364,0.163011557,1.203701833,0.119280872
2115,low,burma,0.091407678,97,91.407678,1.184982172,0.215918281,1.203701833,0.119280872
2415,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
2874,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
2472,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2360,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
3588,low,india,0.348837209,94,348.837209,1.546944592,0.245287153,1.203701833,0.119280872
2911,low,china,0.977653631,99,977.653631,1.219872364,0.163011557,1.203701833,0.119280872
2152,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
1134,low,china_spp,0.094428706,105,94.428706,1.15281729,0.141674902,1.203701833,0.119280872
2676,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
604,moderate,india,7.096774194,91,7096.774194,1.546944592,0.245287153,1.17929022,0.115853324
2322,low,nepal,0,82,0,0.74153777,0.1118324,1.203701833,0.119280872
1782,low,china_spp,0.180342651,104,180.342651,1.15281729,0.141674902,1.203701833,0.119280872
3242,moderate,bhutan,0,90,0,0.335161377,0.049644415,1.17929022,0.115853324
3169,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3178,moderate,china,0.09699321,99,96.99321,1.219872364,0.163011557,1.17929022,0.115853324
1745,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
2982,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2704,moderate,bhutan,0.184672207,90,184.672207,0.335161377,0.049644415,1.17929022,0.115853324
3568,core,china,0.337268128,99,337.268128,1.219872364,0.163011557,0.496506815,0.077524625
1627,low,china_spp,0.094966762,105,94.966762,1.15281729,0.141674902,1.203701833,0.119280872
2570,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
3096,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3872,moderate,china,3.427419355,94,3427.419355,1.219872364,0.163011557,1.17929022,0.115853324
2236,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
3194,low,bhutan,0.197044335,90,197.044335,0.335161377,0.049644415,1.203701833,0.119280872
2649,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2728,moderate,china,0.116686114,99,116.686114,1.219872364,0.163011557,1.17929022,0.115853324
2752,low,nepal,0,85,0,0.74153777,0.1118324,1.203701833,0.119280872
3059,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2357,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2487,low,nepal,0.1447178,82,144.7178,0.74153777,0.1118324,1.203701833,0.119280872
2552,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
4011,moderate,china,0.102040816,100,102.040816,1.219872364,0.163011557,1.17929022,0.115853324
3322,low,china_spp,0,102,0,1.15281729,0.141674902,1.203701833,0.119280872
1776,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
3324,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2248,low,china_spp,0.091074681,104,91.074681,1.15281729,0.141674902,1.203701833,0.119280872
3392,low,china,0.299102692,95,299.102692,1.219872364,0.163011557,1.203701833,0.119280872
