loss_mean,elevation,longitude,Country,iucn,over_20_pc_canopy_cover,Habitat_class,iucn,,,loss_mean,elevation,longitude,Country,iucn,over_20_pc_canopy_cover,Habitat_class
,3131,82.04211672,Nepal,IUCN II,0,Core,,,,,3131,82.04211672,Nepal,IUCN II,0,Core
0,3577,96.43878696,China_fulgens,,1,Low,,,,0,3577,96.43878696,China_fulgens,,1,Low
0,2490,81.81142936,Nepal,,1,Moderate,,,,0,2490,81.81142936,Nepal,,1,Moderate
0.001428571,2485,99.01542469,China_fulgens,,1,Low,,,,0.001428571,2485,99.01542469,China_fulgens,,1,Low
0,2342,95.20423227,China_fulgens,,1,Low,,,,0,2342,95.20423227,China_fulgens,,1,Low
0.003125,2124,84.91277304,Nepal,,1,Moderate,,,,0.003125,2124,84.91277304,Nepal,,1,Moderate
0,3197,91.45664056,Bhutan,,1,Core,,,,0,3197,91.45664056,Bhutan,,1,Core
0,2535,91.81911078,Bhutan,IUCN IV,1,Moderate,,,,0,2535,91.81911078,Bhutan,IUCN IV,1,Moderate
0,1808,96.21348949,India,,1,Low,,,,0,1808,96.21348949,India,,1,Low
0,2770,103.181272,china_styani,,1,Moderate,,,,0,2770,103.181272,china_styani,,1,Moderate
0.00154321,3408,82.33909976,Nepal,,1,Moderate,,,,0.00154321,3408,82.33909976,Nepal,,1,Moderate
0,1819,98.06518678,Burma,,1,Low,,,,0,1819,98.06518678,Burma,,1,Low
0,2586,96.65195718,India,,1,Moderate,,,,0,2586,96.65195718,India,,1,Moderate
,2274,100.3677485,China_fulgens,,0,Low,,,,,2274,100.3677485,China_fulgens,,0,Low
,2401,82.33397936,Nepal,,0,Low,,,,,2401,82.33397936,Nepal,,0,Low
,2700,103.2039095,china_styani,,0,Moderate,,,,,2700,103.2039095,china_styani,,0,Moderate
,2210,98.80171548,China_fulgens,,0,Moderate,,,,,2210,98.80171548,China_fulgens,,0,Moderate
0,2879,88.40461439,India,,1,Moderate,,,,0,2879,88.40461439,India,,1,Moderate
,4472,94.2569588,China_fulgens,,0,Low,,,,,4472,94.2569588,China_fulgens,,0,Low
0,1267,97.19498877,Burma,IUCN IV,1,Low,,,,0,1267,97.19498877,Burma,IUCN IV,1,Low
9.22E-04,2246,89.14168208,Bhutan,,1,Low,,,,0.000921659,2246,89.14168208,Bhutan,,1,Low
,2199,95.10829219,China_fulgens,,0,Moderate,,,,,2199,95.10829219,China_fulgens,,0,Moderate
0,2060,95.95693064,India,,1,Low,,,,0,2060,95.95693064,India,,1,Low
,2150,98.31743371,China_fulgens,,0,Moderate,,,,,2150,98.31743371,China_fulgens,,0,Moderate
0,1857,87.34011077,Nepal,IUCN VI,1,Moderate,,,,0,1857,87.34011077,Nepal,IUCN VI,1,Moderate
0.003745318,3094,102.9861579,china_styani,,1,Low,,,,0.003745318,3094,102.9861579,china_styani,,1,Low
0,3380,94.20117342,India,,1,Core,,,,0,3380,94.20117342,India,,1,Core
0,3259,99.55899527,China_fulgens,,1,Moderate,,,,0,3259,99.55899527,China_fulgens,,1,Moderate
0.005167959,1949,83.80865373,Nepal,IUCN VI,1,Low,,,,0.005167959,1949,83.80865373,Nepal,IUCN VI,1,Low
0.009291521,676,91.23969742,India,,1,Moderate,,,,0.009291521,676,91.23969742,India,,1,Moderate
0.003606853,2004,103.1723787,china_styani,,1,LowModerate,,,,0.003606853,2004,103.1723787,china_styani,,1,LowModerate
,3668,86.16376691,Nepal,IUCN VI,0,Moderate,,,,,3668,86.16376691,Nepal,IUCN VI,0,Moderate
0,3355,95.50498822,China_fulgens,,1,Low,,,,0,3355,95.50498822,China_fulgens,,1,Low
0.145679012,3702,95.79873732,China_fulgens,,1,Low,,,,0.145679012,3702,95.79873732,China_fulgens,,1,Low
,3430,98.85426693,China_fulgens,,0,Moderate,,,,,3430,98.85426693,China_fulgens,,0,Moderate
,4234,96.75328714,China_fulgens,,0,Low,,,,,4234,96.75328714,China_fulgens,,0,Low
,2055,98.60390646,China_fulgens,,0,Low,,,,,2055,98.60390646,China_fulgens,,0,Low
,4023,94.7000079,China_fulgens,,0,Low,,,,,4023,94.7000079,China_fulgens,,0,Low
0.061111111,2626,82.12458207,Nepal,IUCN II,1,Moderate,,,,0.061111111,2626,82.12458207,Nepal,IUCN II,1,Moderate
0,2984,96.57892415,India,,1,Moderate,,,,0,2984,96.57892415,India,,1,Moderate
0,2729,102.4778911,china_styani,,1,Low,,,,0,2729,102.4778911,china_styani,,1,Low
0.007446809,1962,102.4253397,china_styani,,1,Moderate,,,,0.007446809,1962,102.4253397,china_styani,,1,Moderate
,4041,97.82937902,Burma,IUCN II,0,Low,,,,,4041,97.82937902,Burma,IUCN II,0,Low
0,3390,90.95026024,Bhutan,IUCN II,1,Core,,,,0,3390,90.95026024,Bhutan,IUCN II,1,Core
0.004508566,1667,103.5380828,china_styani,,1,Low,,,,0.004508566,1667,103.5380828,china_styani,,1,Low
,5660,95.03148624,China_fulgens,,0,Low,,,,,5660,95.03148624,China_fulgens,,0,Low
0,3180,98.43843678,China_fulgens,,1,Moderate,,,,0,3180,98.43843678,China_fulgens,,1,Moderate
0.078899083,1831,103.8951631,china_styani,,1,Low,,,,0.078899083,1831,103.8951631,china_styani,,1,Low
0,2388,103.0985372,china_styani,,1,Moderate,,,,0,2388,103.0985372,china_styani,,1,Moderate
0.008532423,2723,99.68970014,China_fulgens,,1,Moderate,,,,0.008532423,2723,99.68970014,China_fulgens,,1,Moderate
0,2923,88.93497973,China_fulgens,,1,Low,,,,0,2923,88.93497973,China_fulgens,,1,Low
0.012037037,3229,92.90921638,India,,1,Core,,,,0.012037037,3229,92.90921638,India,,1,Core
0.002830189,2940,102.0157079,china_styani,,1,Moderate,,,,0.002830189,2940,102.0157079,china_styani,,1,Moderate
,4732,101.9035982,china_styani,,0,Moderate,,,,,4732,101.9035982,china_styani,,0,Moderate
0.001040583,2905,82.87054308,Nepal,,1,Core,,,,0.001040583,2905,82.87054308,Nepal,,1,Core
0,3984,102.4870539,china_styani,,1,Moderate,,,,0,3984,102.4870539,china_styani,,1,Moderate
,2202,86.16888731,Nepal,IUCN VI,0,LowModerate,,,,,2202,86.16888731,Nepal,IUCN VI,0,LowModerate
0,3059,100.391464,China_fulgens,,1,Low,,,,0,3059,100.391464,China_fulgens,,1,Low
0.042887029,3286,100.3453805,China_fulgens,,1,Low,,,,0.042887029,3286,100.3453805,China_fulgens,,1,Low
,2516,96.84653227,Burma,IUCN IV,0,Low,,,,,2516,96.84653227,Burma,IUCN IV,0,Low
,3386,95.7448384,China_fulgens,,0,Low,,,,,3386,95.7448384,China_fulgens,,0,Low
0,2466,103.032511,china_styani,,1,Moderate,,,,0,2466,103.032511,china_styani,,1,Moderate
,1494,86.39661023,Nepal,,0,Moderate,,,,,1494,86.39661023,Nepal,,0,Moderate
0.041114058,4268,99.94679798,China_fulgens,,1,Low,,,,0.041114058,4268,99.94679798,China_fulgens,,1,Low
0,2558,93.46437522,India,,1,Core,,,,0,2558,93.46437522,India,,1,Core
0.00190295,3848,90.22612829,Bhutan,IUCN II,1,Moderate,,,,0.00190295,3848,90.22612829,Bhutan,IUCN II,1,Moderate
0.00101626,2832,98.81842415,China_fulgens,,1,Moderate,,,,0.00101626,2832,98.81842415,China_fulgens,,1,Moderate
,3535,82.09520716,Nepal,,0,Low,,,,,3535,82.09520716,Nepal,,0,Low
,3449,99.75222289,China_fulgens,,0,Low,,,,,3449,99.75222289,China_fulgens,,0,Low
0,1910,95.49905934,China_fulgens,,1,Low,,,,0,1910,95.49905934,China_fulgens,,1,Low
0,2613,84.15926618,Nepal,IUCN VI,1,Moderate,,,,0,2613,84.15926618,Nepal,IUCN VI,1,Moderate
0,1809,97.15133064,Burma,IUCN IV,1,Core,,,,0,1809,97.15133064,Burma,IUCN IV,1,Core
,4082,98.76290826,China_fulgens,,0,Low,,,,,4082,98.76290826,China_fulgens,,0,Low
9.03E-04,2127,97.17073425,Burma,IUCN IV,1,Moderate,,,,0.000903342,2127,97.17073425,Burma,IUCN IV,1,Moderate
,3501,102.9535491,china_styani,,0,Moderate,,,,,3501,102.9535491,china_styani,,0,Moderate
,1926,98.66939364,Burma,,0,Moderate,,,,,1926,98.66939364,Burma,,0,Moderate
0,2490,102.2989467,china_styani,,1,Low,,,,0,2490,102.2989467,china_styani,,1,Low
0.002066116,3153,93.95862829,India,,1,Moderate,,,,0.002066116,3153,93.95862829,India,,1,Moderate
0.0112,2688,82.64928802,Nepal,,1,Low,,,,0.0112,2688,82.64928802,Nepal,,1,Low
0.053594771,3172,99.57893787,China_fulgens,,1,Low,,,,0.053594771,3172,99.57893787,China_fulgens,,1,Low
0,1361,87.21371781,Nepal,IUCN VI,1,Low,,,,0,1361,87.21371781,Nepal,IUCN VI,1,Low
0.001839926,2330,98.6419052,Burma,,1,Moderate,,,,0.001839926,2330,98.6419052,Burma,,1,Moderate
0.001536098,3095,93.10433046,China_fulgens,,1,Low,,,,0.001536098,3095,93.10433046,China_fulgens,,1,Low
0,1306,98.25652794,Burma,,1,Core,,,,0,1306,98.25652794,Burma,,1,Core
9.64E-04,2705,88.92473894,Bhutan,,1,Moderate,,,,0.00096432,2705,88.92473894,Bhutan,,1,Moderate
0.100991885,2344,98.67424455,Burma,,1,Moderate,,,,0.100991885,2344,98.67424455,Burma,,1,Moderate
0,1580,84.72035391,Nepal,,1,Low,,,,0,1580,84.72035391,Nepal,,1,Low
0,1131,98.12258913,Burma,,1,Moderate,,,,0,1131,98.12258913,Burma,,1,Moderate
0,2783,97.25966747,Burma,IUCN IV,1,Moderate,,,,0,2783,97.25966747,Burma,IUCN IV,1,Moderate
,3324,82.80289994,Nepal,,0,Low,,,,,3324,82.80289994,Nepal,,0,Low
0.110885046,1869,98.80279346,,,1,Low,,,,0.110885046,1869,98.80279346,,,1,Low
0,2434,103.6739081,china_styani,,1,Low,,,,0,2434,103.6739081,china_styani,,1,Low
0,2490,100.616492,China_fulgens,,1,Low,,,,0,2490,100.616492,China_fulgens,,1,Low
,2738,94.62886133,India,,0,Moderate,,,,,2738,94.62886133,India,,0,Moderate
0,4020,86.64589272,Nepal,,1,Moderate,,,,0,4020,86.64589272,Nepal,,1,Moderate
0,1628,91.54826872,India,,1,Moderate,,,,0,1628,91.54826872,India,,1,Moderate
0.342990654,1965,98.20586296,China_fulgens,,1,Moderate,,,,0.342990654,1965,98.20586296,China_fulgens,,1,Moderate
0,2431,91.75173713,Bhutan,,1,Moderate,,,,0,2431,91.75173713,Bhutan,,1,Moderate
,3790,98.90412343,China_fulgens,,0,Moderate,,,,,3790,98.90412343,China_fulgens,,0,Moderate
0,3322,103.2561915,china_styani,,1,Low,,,,0,3322,103.2561915,china_styani,,1,Low
,2301,102.5625124,china_styani,,0,Moderate,,,,,2301,102.5625124,china_styani,,0,Moderate
0,4140,93.49348064,India,,1,Low,,,,0,4140,93.49348064,India,,1,Low
0.046025105,3513,82.73822124,Nepal,,1,Low,,,,0.046025105,3513,82.73822124,Nepal,,1,Low
0,3433,81.86371131,Nepal,,1,Moderate,,,,0,3433,81.86371131,Nepal,,1,Moderate
0,2539,94.9986079,China_fulgens,,1,Moderate,,,,0,2539,94.9986079,China_fulgens,,1,Moderate
,1326,91.72236222,India,,0,Low,,,,,1326,91.72236222,India,,0,Low
,3965,97.6412718,Burma,IUCN II,0,Low,,,,,3965,97.6412718,Burma,IUCN II,0,Low
0.003679853,3710,92.07027973,Bhutan,IUCN IV,1,Moderate,,,,0.003679853,3710,92.07027973,Bhutan,IUCN IV,1,Moderate
,3469,81.53250246,Nepal,,0,Moderate,,,,,3469,81.53250246,Nepal,,0,Moderate
0.021215043,1466,98.60579292,Burma,,1,Moderate,,,,0.021215043,1466,98.60579292,Burma,,1,Moderate
0,3182,82.06286781,Nepal,,1,Moderate,,,,0,3182,82.06286781,Nepal,,1,Moderate
0,2836,102.6482117,china_styani,,1,Moderate,,,,0,2836,102.6482117,china_styani,,1,Moderate
0,2422,102.433694,china_styani,,1,Moderate,,,,0,2422,102.433694,china_styani,,1,Moderate
0.070895522,3002,100.9784232,China_fulgens,,1,Low,,,,0.070895522,3002,100.9784232,China_fulgens,,1,Low
0,3790,98.65052902,China_fulgens,,1,Moderate,,,,0,3790,98.65052902,China_fulgens,,1,Moderate
,3457,98.77153209,China_fulgens,,0,Moderate,,,,,3457,98.77153209,China_fulgens,,0,Moderate
0,2115,97.11737433,India,,1,Low,,,,0,2115,97.11737433,India,,1,Low
,3857,96.43312757,India,,0,Low,,,,,3857,96.43312757,India,,0,Low
,3091,98.60040303,China_fulgens,,0,Moderate,,,,,3091,98.60040303,China_fulgens,,0,Moderate
0.050847458,1962,82.18306239,Nepal,,1,Low,,,,0.050847458,1962,82.18306239,Nepal,,1,Low
0,4369,93.70072197,China_fulgens,,1,Low,,,,0,4369,93.70072197,China_fulgens,,1,Low
0,3348,102.1305126,china_styani,,1,Moderate,,,,0,3348,102.1305126,china_styani,,1,Moderate
,2718,81.75375752,Nepal,,0,Moderate,,,,,2718,81.75375752,Nepal,,0,Moderate
0.013599275,1308,103.8919292,china_styani,,1,Low,,,,0.013599275,1308,103.8919292,china_styani,,1,Low
,3889,82.41105481,Nepal,,0,Low,,,,,3889,82.41105481,Nepal,,0,Low
,4161,94.88730663,China_fulgens,,0,Moderate,,,,,4161,94.88730663,China_fulgens,,0,Moderate
0,3404,89.27050049,Bhutan,,1,Low,,,,0,3404,89.27050049,Bhutan,,1,Low
0,1533,95.03175573,India,,1,Low,,,,0,1533,95.03175573,India,,1,Low
0.003466205,2694,87.0153698,Nepal,,1,Moderate,,,,0.003466205,2694,87.0153698,Nepal,,1,Moderate
,3796,99.60858227,China_fulgens,,0,Moderate,,,,,3796,99.60858227,China_fulgens,,0,Moderate
,2885,90.19756186,Bhutan,,0,Moderate,,,,,2885,90.19756186,Bhutan,,0,Moderate
0,2355,96.99583227,Burma,IUCN IV,1,Low,,,,0,2355,96.99583227,Burma,IUCN IV,1,Low
0.004940711,3122,90.0760198,Bhutan,,1,Moderate,,,,0.004940711,3122,90.0760198,Bhutan,,1,Moderate
0.00477327,3962,94.04621403,China_fulgens,,1,Low,,,,0.00477327,3962,94.04621403,China_fulgens,,1,Low
0,2406,98.06195285,Burma,,1,Low,,,,0,2406,98.06195285,Burma,,1,Low
,4118,94.8840727,China_fulgens,,0,Core,,,,,4118,94.8840727,China_fulgens,,0,Core
,3164,94.78732414,China_fulgens,,0,Low,,,,,3164,94.78732414,China_fulgens,,0,Low
,5065,93.42880194,China_fulgens,,0,Low,,,,,5065,93.42880194,China_fulgens,,0,Low
,3461,99.76785357,China_fulgens,,0,Moderate,,,,,3461,99.76785357,China_fulgens,,0,Moderate
0,2897,102.5258612,china_styani,,1,Moderate,,,,0,2897,102.5258612,china_styani,,1,Moderate
,4074,103.0505671,china_styani,,0,Low,,,,,4074,103.0505671,china_styani,,0,Low
0,3307,95.09454797,China_fulgens,,1,Low,,,,0,3307,95.09454797,China_fulgens,,1,Low
0.002205072,2368,87.3834994,Nepal,,1,Core,,,,0.002205072,2368,87.3834994,Nepal,,1,Core
0.049769585,1565,95.28588913,China_fulgens,,1,Low,,,,0.049769585,1565,95.28588913,China_fulgens,,1,Low
0,3985,102.0542456,china_styani,,1,Moderate,,,,0,3985,102.0542456,china_styani,,1,Moderate
0.039449541,2919,103.3669538,china_styani,,1,Low,,,,0.039449541,2919,103.3669538,china_styani,,1,Low
0.09119171,2709,103.6340229,china_styani,,1,Low,,,,0.09119171,2709,103.6340229,china_styani,,1,Low
0.001137656,3091,96.02322631,India,,1,Low,,,,0.001137656,3091,96.02322631,India,,1,Low
0,3070,85.16421149,Nepal,,1,Moderate,,,,0,3070,85.16421149,Nepal,,1,Moderate
,3637,97.94553119,China_fulgens,,0,Low,,,,,3637,97.94553119,China_fulgens,,0,Low
0,2353,98.79363065,China_fulgens,,1,Low,,,,0,2353,98.79363065,China_fulgens,,1,Low
0.036779324,3075,95.60739617,China_fulgens,,1,Low,,,,0.036779324,3075,95.60739617,China_fulgens,,1,Low
0.085144928,2835,103.4076474,china_styani,,1,Moderate,,,,0.085144928,2835,103.4076474,china_styani,,1,Moderate
,4840,93.22371656,China_fulgens,,0,Low,,,,,4840,93.22371656,China_fulgens,,0,Low
0,4009,90.36384002,Bhutan,IUCN II,1,Moderate,,,,0,4009,90.36384002,Bhutan,IUCN II,1,Moderate
,3053,102.6967207,china_styani,,0,Moderate,,,,,3053,102.6967207,china_styani,,0,Moderate
0.004807692,2762,103.231398,china_styani,,1,LowModerate,,,,0.004807692,2762,103.231398,china_styani,,1,LowModerate
,3234,94.91344761,China_fulgens,,0,Low,,,,,3234,94.91344761,China_fulgens,,0,Low
0.002909796,3938,91.21759887,Bhutan,IUCN VI,1,Moderate,,,,0.002909796,3938,91.21759887,Bhutan,IUCN VI,1,Moderate
,4563,85.56737539,Nepal,IUCN II,0,Moderate,,,,,4563,85.56737539,Nepal,IUCN II,0,Moderate
0,2680,95.43842306,China_fulgens,,1,Low,,,,0,2680,95.43842306,China_fulgens,,1,Low
,2060,102.2725362,china_styani,,0,Moderate,,,,,2060,102.2725362,china_styani,,0,Moderate
,4309,93.62741945,China_fulgens,,0,Low,,,,,4309,93.62741945,China_fulgens,,0,Low
,3638,98.48128642,China_fulgens,,0,Low,,,,,3638,98.48128642,China_fulgens,,0,Low
,3337,99.23102036,China_fulgens,,0,Low,,,,,3337,99.23102036,China_fulgens,,0,Low
,2490,100.1699395,China_fulgens,,0,Low,,,,,2490,100.1699395,China_fulgens,,0,Low
,2001,98.60983534,Burma,,0,Moderate,,,,,2001,98.60983534,Burma,,0,Moderate
,3382,84.42525734,Nepal,,0,Moderate,,,,,3382,84.42525734,Nepal,,0,Moderate
,2378,91.20035121,Bhutan,,0,Low,,,,,2378,91.20035121,Bhutan,,0,Low
0.00127551,2699,89.80814219,Bhutan,,1,Moderate,,,,0.00127551,2699,89.80814219,Bhutan,,1,Moderate
0,3598,98.9154422,China_fulgens,,1,Low,,,,0,3598,98.9154422,China_fulgens,,1,Low
,4481,93.49779255,China_fulgens,,0,Low,,,,,4481,93.49779255,China_fulgens,,0,Low
0,2019,97.12599815,Burma,IUCN IV,1,Low,,,,0,2019,97.12599815,Burma,IUCN IV,1,Low
,2898,85.28090265,China_fulgens,,0,Core,,,,,2898,85.28090265,China_fulgens,,0,Core
,4589,99.78995213,China_fulgens,,0,Low,,,,,4589,99.78995213,China_fulgens,,0,Low
,4056,97.67415014,China_fulgens,,0,Low,,,,,4056,97.67415014,China_fulgens,,0,Low
,3055,82.1927642,Nepal,,0,Low,,,,,3055,82.1927642,Nepal,,0,Low
0,2486,83.87575788,Nepal,IUCN VI,1,Moderate,,,,0,2486,83.87575788,Nepal,IUCN VI,1,Moderate
0.00310559,4047,90.4794532,Bhutan,IUCN II,1,Moderate,,,,0.00310559,4047,90.4794532,Bhutan,IUCN II,1,Moderate
,3497,94.26234869,China_fulgens,,0,Low,,,,,3497,94.26234869,China_fulgens,,0,Low
0.003606853,2123,103.9045955,china_styani,,1,Moderate,,,,0.003606853,2123,103.9045955,china_styani,,1,Moderate
,3764,101.9890279,china_styani,,0,Moderate,,,,,3764,101.9890279,china_styani,,0,Moderate
,1756,98.78069491,China_fulgens,,0,Low,,,,,1756,98.78069491,China_fulgens,,0,Low
0,3222,99.68916115,China_fulgens,,1,Moderate,,,,0,3222,99.68916115,China_fulgens,,1,Moderate
0,690,97.1386644,Burma,IUCN IV,1,Moderate,,,,0,690,97.1386644,Burma,IUCN IV,1,Moderate
0,2740,81.48129849,Nepal,,1,Moderate,,,,0,2740,81.48129849,Nepal,,1,Moderate
0,2896,98.77934743,China_fulgens,,1,Low,,,,0,2896,98.77934743,China_fulgens,,1,Low
0,3819,99.01811964,China_fulgens,,1,Low,,,,0,3819,99.01811964,China_fulgens,,1,Low
0,3501,88.79672901,India,,1,Low,,,,0,3501,88.79672901,India,,1,Low
0,2960,89.09775446,Bhutan,IUCN_Ia,1,Low,,,,0,2960,89.09775446,Bhutan,IUCN_Ia,1,Low
0.021716649,1100,103.4173492,china_styani,,1,Moderate,,,,0.021716649,1100,103.4173492,china_styani,,1,Moderate
,4173,94.8988949,China_fulgens,,0,Low,,,,,4173,94.8988949,China_fulgens,,0,Low
0,2097,98.56294328,Burma,,1,Moderate,,,,0,2097,98.56294328,Burma,,1,Moderate
0.002409639,2928,102.6657288,china_styani,,1,Core,,,,0.002409639,2928,102.6657288,china_styani,,1,Core
9.23E-04,2996,102.1526112,china_styani,,1,Core,,,,0.000922509,2996,102.1526112,china_styani,,1,Core
0.002369668,3741,99.00626187,China_fulgens,,1,Low,,,,0.002369668,3741,99.00626187,China_fulgens,,1,Low
,4337,99.56708011,China_fulgens,,0,Moderate,,,,,4337,99.56708011,China_fulgens,,0,Moderate
0.004545455,3871,90.24795735,Bhutan,IUCN II,1,Moderate,,,,0.004545455,3871,90.24795735,Bhutan,IUCN II,1,Moderate
0.006382979,2832,99.64658101,China_fulgens,,1,Moderate,,,,0.006382979,2832,99.64658101,China_fulgens,,1,Moderate
0.08681672,3057,98.39828209,Burma,,1,Low,,,,0.08681672,3057,98.39828209,Burma,,1,Low
0,2529,95.64728136,India,,1,Low,,,,0,2529,95.64728136,India,,1,Low
0,2284,96.99071187,Burma,IUCN IV,1,Low,,,,0,2284,96.99071187,Burma,IUCN IV,1,Low
0.001002004,2730,99.63876567,China_fulgens,,1,Moderate,,,,0.001002004,2730,99.63876567,China_fulgens,,1,Moderate
0.00118624,3950,98.73595881,China_fulgens,,1,Moderate,,,,0.00118624,3950,98.73595881,China_fulgens,,1,Moderate
,2959,98.60552343,Burma,IUCN II,0,Moderate,,,,,2959,98.60552343,Burma,IUCN II,0,Moderate
0.001166861,3733,93.10756439,China_fulgens,,1,Low,,,,0.001166861,3733,93.10756439,China_fulgens,,1,Low
0,2137,97.28823389,Burma,IUCN IV,1,Moderate,,,,0,2137,97.28823389,Burma,IUCN IV,1,Moderate
,3895,92.17457414,India,,0,Core,,,,,3895,92.17457414,India,,0,Core
0.037634409,2896,101.0290882,China_fulgens,,1,Low,,,,0.037634409,2896,101.0290882,China_fulgens,,1,Low
0,2826,84.84728586,Nepal,IUCN VI,1,Moderate,,,,0,2826,84.84728586,Nepal,IUCN VI,1,Moderate
0,3581,95.79119147,China_fulgens,,1,Low,,,,0,3581,95.79119147,China_fulgens,,1,Low
9.69E-04,3618,90.60422919,Bhutan,IUCN VI,1,Moderate,,,,0.000968992,3618,90.60422919,Bhutan,IUCN VI,1,Moderate
0.00541028,2197,102.857609,china_styani,,1,Moderate,,,,0.00541028,2197,102.857609,china_styani,,1,Moderate
,3018,95.3667375,China_fulgens,,0,Low,,,,,3018,95.3667375,China_fulgens,,0,Low
,3414,83.18908568,Nepal,,0,Moderate,,,,,3414,83.18908568,Nepal,,0,Moderate
0,2425,82.11730571,Nepal,,1,Moderate,,,,0,2425,82.11730571,Nepal,,1,Moderate
0.003629764,2846,99.44149563,China_fulgens,,1,Moderate,,,,0.003629764,2846,99.44149563,China_fulgens,,1,Moderate
0.014910537,988,91.16235248,India,,1,Low,,,,0.014910537,988,91.16235248,India,,1,Low
0.001140251,2251,103.0489501,china_styani,,1,LowModerate,,,,0.001140251,2251,103.0489501,china_styani,,1,LowModerate
0,2876,100.3076512,China_fulgens,,1,Low,,,,0,2876,100.3076512,China_fulgens,,1,Low
,3350,96.24636783,India,,0,Low,,,,,3350,96.24636783,India,,0,Low
,3088,100.9541687,China_fulgens,,0,Low,,,,,3088,100.9541687,China_fulgens,,0,Low
,4438,98.76856765,China_fulgens,,0,Low,,,,,4438,98.76856765,China_fulgens,,0,Low
,2341,82.78107088,Nepal,,0,Low,,,,,2341,82.78107088,Nepal,,0,Low
0,2839,95.4812727,India,,1,Low,,,,0,2839,95.4812727,India,,1,Low
0.002096436,3038,99.51291169,China_fulgens,,1,Moderate,,,,0.002096436,3038,99.51291169,China_fulgens,,1,Moderate
0.014475271,4044,90.72065085,Bhutan,,1,Low,,,,0.014475271,4044,90.72065085,Bhutan,,1,Low
0,4506,93.94650104,China_fulgens,,1,Low,,,,0,4506,93.94650104,China_fulgens,,1,Low
,3455,93.86187974,China_fulgens,,0,Low,,,,,3455,93.86187974,China_fulgens,,0,Low
0.007332722,2625,103.9571469,china_styani,,1,Low,,,,0.007332722,2625,103.9571469,china_styani,,1,Low
0,4556,94.59167107,China_fulgens,,1,Low,,,,0,4556,94.59167107,China_fulgens,,1,Low
0.00541028,1531,103.9417857,china_styani,,1,Low,,,,0.00541028,1531,103.9417857,china_styani,,1,Low
0.017399267,2481,98.67235808,Burma,,1,Moderate,,,,0.017399267,2481,98.67235808,Burma,,1,Moderate
0.003246753,3461,93.27761548,India,,1,Low,,,,0.003246753,3461,93.27761548,India,,1,Low
,4080,99.23236783,China_fulgens,,0,Low,,,,,4080,99.23236783,China_fulgens,,0,Low
,3373,97.91804274,Burma,IUCN II,0,Moderate,,,,,3373,97.91804274,Burma,IUCN II,0,Moderate
0.001009082,3082,100.1031048,China_fulgens,,1,Low,,,,0.001009082,3082,100.1031048,China_fulgens,,1,Low
0,3682,95.83053768,India,IUCN IV,1,Core,,,,0,3682,95.83053768,India,IUCN IV,1,Core
0,2163,97.93636837,Burma,IUCN II,1,Moderate,,,,0,2163,97.93636837,Burma,IUCN II,1,Moderate
,2788,102.5301731,china_styani,,0,Moderate,,,,,2788,102.5301731,china_styani,,0,Moderate
0.002164502,1755,97.70002162,Burma,IUCN II,1,Low,,,,0.002164502,1755,97.70002162,Burma,IUCN II,1,Low
,2743,83.38285228,Nepal,,0,Moderate,,,,,2743,83.38285228,Nepal,,0,Moderate
0,2803,100.6908725,China_fulgens,,1,Low,,,,0,2803,100.6908725,China_fulgens,,1,Low
0,2753,100.3176225,China_fulgens,,1,Low,,,,0,2753,100.3176225,China_fulgens,,1,Low
0,3708,93.12292558,China_fulgens,,1,Low,,,,0,3708,93.12292558,China_fulgens,,1,Low
0.038571429,3295,100.2860917,China_fulgens,,1,Low,,,,0.038571429,3295,100.2860917,China_fulgens,,1,Low
,2424,102.5937738,china_styani,,0,Low,,,,,2424,102.5937738,china_styani,,0,Low
0.002638522,2590,86.56558334,Nepal,,1,Moderate,,,,0.002638522,2590,86.56558334,Nepal,,1,Moderate
