elevation,over_20_pc_canopy_cover,habitat_class,country,percent_loss,longitude_round
1629,0,moderate,china,0,99
2570,1,moderate,china,0,95
3096,1,moderate,burma,0,98
3872,1,moderate,china,3.427419355,94
2236,1,moderate,nepal,0,82
3194,1,low,bhutan,0.197044335,90
2649,1,moderate,china_spp,0,103
2728,1,moderate,china,0.116686114,99
3141,0,low,china,0,95
3578,0,low,india,0,97
4239,0,low,china_spp,0,104
2752,1,low,nepal,0,85
3059,1,moderate,china_spp,0,102
2053,0,low,china_spp,0,103
2357,1,moderate,china_spp,0,103
2697,0,low,china,0,101
4391,0,core,china,0,87
2487,1,low,nepal,0.1447178,82
2552,1,low,india,0,95
3129,1,low,,0.324324324,99
4011,1,moderate,china,0.102040816,100
2718,1,low,,0.770712909,100
3322,1,low,china_spp,0,102
3748,0,low,china,0,96
2673,0,low,china,0,101
4805,0,low,nepal,0,84
1776,1,low,bhutan,0,90
3324,1,moderate,china_spp,0,102
2248,1,low,china_spp,0.091074681,104
3518,0,moderate,bhutan,0,90
2747,0,low,china,0,101
3392,1,low,china,0.299102692,95
3042,1,low,,0.397219464,99
2287,1,low,bhutan,0.591715976,90
1709,1,low,india,1.086956522,96
4318,0,low,china,0,99
4520,1,low,china,0,95
4129,0,low,nepal,0,83
3280,1,moderate,china,0,92
4239,0,low,china,0,94
2638,1,moderate,china_spp,0.932835821,103
3223,1,low,nepal,0,85
2548,0,low,china_spp,0,103
1864,0,moderate,china_spp,0,103
1411,1,moderate,china_spp,1.80342651,103
4499,0,moderate,india,0,95
3435,1,low,india,0.212089077,95
4495,0,low,china,0,100
2011,1,moderate,burma,4.637096774,99
3652,0,core,nepal,0,87
3629,0,moderate,bhutan,0,91
2561,1,low,china_spp,0,103
1624,1,low,india,0.090171326,94
3669,1,moderate,china,0.110011001,100
4430,0,low,china,0,96
2263,1,moderate,nepal,0,84
3846,1,moderate,china_spp,1.061007958,103
3652,1,moderate,china,10.55555556,100
3371,1,low,china,5.96797671,95
1839,0,moderate,china,0,100
4239,0,low,nepal,0,83
3158,0,moderate,china,0,100
3978,0,low,china,0,97
3856,1,moderate,china,0,95
4465,0,low,china,0,94
1972,1,low,china,0,95
3680,1,low,bhutan,0.165289256,90
3147,1,moderate,china_spp,0,103
4583,0,low,china,0,94
2714,1,low,india,0.091575092,96
3478,1,low,india,0,96
4362,0,low,china,0,97
3941,0,low,china,0,97
3460,0,low,china,0,97
3360,0,moderate,bhutan,0,91
3253,0,moderate,nepal,0,84
2921,0,moderate,china,0,101
2414,1,core,burma,0,98
4824,0,low,china,0,94
3458,1,moderate,bhutan,0.112739572,90
3613,1,low,china_spp,0,102
1246,1,moderate,burma,0,97
3585,1,low,china,0,96
3822,1,core,india,0,97
3255,1,low,china,0,100
1972,1,moderate,nepal,0.212765957,86
4683,0,low,china,0,95
3947,0,core,bhutan,0,89
3159,0,moderate,china_spp,0,103
3544,1,low,bhutan,0.091659028,90
3219,1,moderate,india,0,93
3068,1,low,,0.097847358,99
4314,0,low,china,0,91
2818,0,low,india,0,97
2465,0,low,bhutan,0,89
3293,1,moderate,india,0.188501414,97
2237,1,moderate,china_spp,4.941860465,102
4150,0,low,china,0,96
3139,1,low,,0,99
2884,1,core,nepal,0,88
2899,1,moderate,china,0,95
2886,0,low,china,0,101
1392,1,moderate,china_spp,2.93040293,103
4754,0,low,china,0,97
5235,0,moderate,nepal,0,85
2867,1,moderate,china,0,99
1348,1,low,china,0.558139535,95
2579,1,low,china_spp,0.098814229,102
2573,1,moderate,burma,0,99
4768,0,low,china,0,97
3854,0,low,china,0,87
2167,1,core,india,0,96
3432,1,low,china_spp,4.938271605,103
1866,1,low,burma,0,97
1556,1,low,india,1.955307263,92
3189,1,core,nepal,4.466019417,86
2263,0,low,,0,100
2797,1,moderate,india,0,88
4462,0,low,china,0,100
2388,0,moderate,china,0,99
1506,1,core,burma,1.900452489,98
3504,1,moderate,bhutan,0,91
2433,1,low,china_spp,0.09057971,104
3610,0,low,china,0,97
2730,0,low,china,0,95
4038,0,moderate,china_spp,0,103
600,0,moderate,india,0,91
3269,0,low,china,0,101
4102,1,moderate,china,0,100
3399,0,low,china,0,97
2275,1,low,india,1.893491124,96
1453,0,low,india,0,96
2163,1,low,bhutan,0,90
4151,0,low,china,0,96
2511,0,low,india,0,96
3517,0,low,china,0,94
4091,0,moderate,china,0,99
3563,1,moderate,china,0.247524752,99
2442,0,moderate,nepal,0,81
2126,1,core,nepal,0.470809793,85
2583,1,low,china_spp,0.201612903,102
2909,0,moderate,nepal,0,87
4310,0,low,china,0,96
3379,1,low,china,0,95
1835,0,low,china,0,101
4397,0,low,china,0,95
2773,0,low,china_spp,0,102
4133,0,moderate,bhutan,0,90
3432,1,core,bhutan,0,91
1896,1,moderate,china_spp,0.296735905,102
3705,1,core,bhutan,0.109769484,90
3851,1,low,china,8.189655172,99
2845,1,low,china_spp,1.072386059,103
2047,1,moderate,china_spp,0.575373993,103
3982,1,low,china,0,94
1846,0,low,china,0,100
2525,1,low,china_spp,0,104
3817,0,moderate,nepal,0,84
4785,0,low,china,0,95
1950,1,moderate,china_spp,0.360685302,104
3100,1,low,burma,3.780068729,99
3460,1,core,india,0.68359375,92
1069,0,low,india,0,97
3466,1,low,bhutan,0.096525097,90
3717,0,low,china,0,96
939,0,moderate,india,0,91
2056,1,moderate,burma,0,98
2319,0,low,bhutan,0,90
2398,1,core,india,3.071364047,94
2867,1,low,china_spp,0,103
2416,1,low,bhutan,0,90
2258,1,low,,11.23046875,98
2881,1,low,india,0,96
4230,1,low,china,0.397219464,100
3109,0,low,china,0,97
3118,0,low,,0,100
3263,1,low,china,0,95
2774,1,core,china_spp,0,103
1815,1,core,burma,0,98
1871,1,moderate,nepal,1.012658228,85
3033,1,low,nepal,0.244200244,82
3182,1,moderate,nepal,0,81
2536,0,low,china,0,100
2339,1,lowmoderate,nepal,0.887902331,82
2239,1,moderate,bhutan,0,92
2849,1,low,china,0,100
3386,1,low,china_spp,1.388888889,102
2852,1,low,india,0.091240876,92
3283,1,moderate,,0.20746888,99
2105,0,moderate,nepal,0,82
3528,1,low,china,0,95
2591,1,low,bhutan,0,90
2111,1,core,india,0,94
2530,1,moderate,china_spp,0,104
1745,1,moderate,china_spp,0,103
3313,0,moderate,nepal,0,86
4067,0,low,china,0,100
2349,1,moderate,china_spp,0.107758621,103
2689,0,moderate,nepal,0,83
3031,1,core,china_spp,0,103
3505,1,low,china_spp,23.93822394,104
4781,0,low,china,0,94
4556,0,low,china,0,95
3067,1,moderate,china,0,100
4954,0,low,china,0,93
2654,0,low,china,0,99
2277,0,moderate,china,0,99
2820,1,low,china_spp,4.285714286,104
2630,1,moderate,china_spp,1.157407407,103
3009,1,moderate,nepal,0,82
3538,1,moderate,india,0.132978723,97
3243,1,moderate,burma,0.548446069,98
1126,1,low,china_spp,0,104
2277,1,moderate,china_spp,1.266968326,103
2864,1,moderate,bhutan,0.607287449,90
2043,1,low,china,0.205338809,95
1580,1,low,nepal,0,84
3065,1,low,nepal,0.835322196,82
1833,1,low,,0,100
4219,1,low,china,0.147492625,97
3295,1,low,china,1.26002291,94
2761,0,low,china_spp,0,103
2095,1,moderate,bhutan,0,89
4109,0,low,bhutan,0,92
3261,1,low,china,1.581027668,101
2506,1,low,,0.361663653,99
3838,0,low,china,0,85
2597,1,moderate,burma,0,98
1503,1,moderate,china_spp,0,103
2339,1,low,burma,0,98
4577,0,low,china,0,96
3670,1,moderate,china,0,100
3235,1,moderate,china,0,99
2271,1,low,china_spp,0,102
2897,1,moderate,china_spp,0,102
1613,1,low,india,0.180342651,95
3762,1,low,china,0.344234079,100
3102,1,core,india,0,97
2667,1,moderate,india,0,97
1306,1,low,india,0,95
1850,1,moderate,nepal,1.133144476,84
2968,0,low,china,0,94
4131,0,moderate,nepal,0,87
4494,0,low,china,0,97
3840,1,moderate,bhutan,4.580152672,90
1257,1,low,china_spp,0,104
3301,0,core,nepal,0,85
3626,1,moderate,burma,0,98
4210,1,low,china,0,100
2117,1,low,india,0,97
3398,0,moderate,china,0,99
2832,1,low,china_spp,0,103
2714,1,low,nepal,0,82
1499,0,moderate,india,0,91
2822,1,moderate,china,1.040312094,99
1692,1,low,china,1.509433962,95
1219,1,moderate,china_spp,1.253616201,104
3738,0,low,china,0,100
3610,1,low,bhutan,0,89
2341,0,moderate,nepal,0,82
4036,0,moderate,nepal,0,84
2752,1,moderate,china_spp,0,102
2421,0,low,,0,100
1934,1,moderate,bhutan,0,89
3844,0,low,china,0,100
959,0,low,china,0,95
3103,1,low,,0.113895216,99
3118,0,low,china,0,99
1886,1,low,nepal,0,84
2858,1,low,india,0,94
1287,1,low,china_spp,0,103
2005,1,core,india,0,93
3404,0,moderate,china,0,98
1920,1,low,china,1.440329218,100
1897,1,moderate,,3.46740638,98
3045,0,low,nepal,0,82
3875,1,low,china,0.592592593,99
2025,1,low,china,0,95
1610,1,moderate,burma,8.706166868,98
2043,0,low,,0,99
3097,1,moderate,nepal,2.121771218,86
3351,1,low,china,0,101
2645,1,low,china,0,95
2759,1,moderate,china_spp,0,103
4323,0,low,china,0,91
2758,1,low,india,0,95
1845,1,moderate,bhutan,0,89
3042,0,core,nepal,0,88
2650,0,moderate,nepal,0,82
1292,1,low,burma,1.532912534,97
3084,1,moderate,india,0,93
5461,0,low,china,0,97
2190,1,moderate,china_spp,0.270758123,103
3194,1,core,china_spp,1.488833747,103
1148,1,low,burma,5.410279531,97
3093,1,low,bhutan,0,90
3234,1,moderate,china,0,98
1223,1,low,china_spp,0.461893764,104
3420,0,moderate,burma,0,97
3275,0,low,china,0,101
2209,1,low,china,0,95
2154,1,moderate,china,0,99
4137,1,low,china,9.544008484,94
1564,0,low,india,0,91
2830,0,moderate,china,0,100
2810,1,moderate,china_spp,0.120918984,102
2589,1,moderate,india,0,97
3893,0,moderate,china,0,99
1553,1,low,burma,2.372262774,98
2851,0,moderate,china_spp,0,103
2668,1,low,bhutan,0,90
2987,1,low,china,0,101
3588,1,low,china,0,96
3349,1,moderate,china_spp,0.097847358,102
3899,1,moderate,china,0.96969697,98
2972,1,low,bhutan,0,89
1970,0,low,china_spp,0,103
2631,1,moderate,burma,2.013422819,99
2916,0,low,china,0,99
3418,0,low,india,0,95
2112,1,core,burma,0,98
3297,0,core,nepal,0,86
3412,1,low,china,0,95
2603,1,low,nepal,1.643489254,82
3186,1,low,nepal,0,82
2534,1,moderate,nepal,1.997896951,82
1517,1,moderate,burma,0,98
4093,1,moderate,china,0,100
3637,0,moderate,china,0,98
3528,1,low,bhutan,0.525762355,90
1978,0,moderate,nepal,0,87
3570,0,moderate,nepal,0,83
4795,0,low,china,0,97
2181,0,moderate,nepal,0,83
3639,1,moderate,china,0,99
1536,1,moderate,china_spp,0,103
2448,0,low,china_spp,0,104
1322,1,low,,0.463499421,99
1754,0,moderate,bhutan,0,91
2904,1,low,india,0,96
4443,0,low,china,0,93
3581,0,low,india,0,96
3912,1,low,china,0,98
3372,1,low,china,5.427135678,94
2495,0,low,china,0,98
2146,0,moderate,nepal,0,87
4151,0,low,china_spp,0,103
3887,1,low,china,0.59347181,97
1772,1,moderate,india,0,97
4353,0,moderate,china,0,99
2515,1,moderate,china_spp,0,103
2276,1,moderate,china_spp,0.457875458,103
2821,0,low,china,0,99
2154,1,core,china_spp,0.360685302,103
3174,1,low,nepal,0.409416581,84
2665,0,low,china,0,100
3481,1,moderate,bhutan,0,92
1657,1,moderate,,0.561167228,99
1736,1,low,burma,38.74501992,98
2270,1,moderate,china_spp,0.65913371,103
4286,0,low,china,0,95
3179,0,core,nepal,0,87
3003,0,moderate,nepal,0,84
1893,0,moderate,china,0,99
4143,1,low,china,0,101
4059,0,low,china,0,96
4606,0,low,china,0,94
2223,0,low,china_spp,0,104
2314,1,low,,0,98
3950,1,low,china,0,99
3235,1,low,india,0,93
3939,1,low,china,11.37339056,95
2685,1,low,,0,100
1677,1,low,india,0,94
2149,1,core,nepal,0,87
967,1,moderate,india,11.41253508,91
2592,1,core,india,0,97
1459,1,moderate,india,0.09199632,89
4093,0,low,china,0,94
3412,1,low,india,0,89
2820,1,moderate,nepal,0,82
4093,1,low,china,0.311850312,99
3766,1,moderate,china_spp,0,102
4046,0,core,china,0,85
3888,0,low,china,0,85
3418,1,moderate,nepal,0,82
2625,0,low,china,0,100
2980,0,low,china,0,99
3137,0,low,china,0,99
3129,1,moderate,bhutan,0,91
3587,0,moderate,china,0,99
2029,0,low,china_spp,0,104
2300,1,low,india,0,96
2421,1,core,bhutan,0,91
1298,1,core,burma,0,98
3572,1,low,china,0.164203612,101
3472,1,moderate,bhutan,0.830737279,92
2525,1,moderate,nepal,0,85
3729,1,moderate,bhutan,0,90
3747,1,low,china,0,89
2146,1,moderate,burma,0,98
2806,1,low,nepal,0,83
3386,0,low,china,0,96
2320,0,core,nepal,0,87
3158,0,core,india,0,96
3278,1,core,china_spp,0,103
4330,1,low,china,0,93
4449,0,low,india,0,93
2563,1,moderate,china,9.661835749,100
4378,1,low,china,0.243309002,100
3794,1,moderate,india,0,95
2086,1,moderate,burma,0,97
4119,0,low,china,0,95
2708,0,low,china,0,99
3081,1,moderate,china_spp,0,102
4171,0,low,china_spp,0,102
2964,0,low,china,0,98
3202,0,moderate,china,0,100
3107,0,low,china,0,98
3520,0,low,china,0,97
3938,0,moderate,china,0,100
1852,1,low,china_spp,3.282828283,104
4045,0,moderate,nepal,0,85
4209,0,low,china,0,97
1777,0,core,nepal,0,87
2275,1,moderate,china,1.123595506,101
2174,1,low,india,0,95
2942,1,low,china_spp,0,104
2982,1,low,china,0,98
3575,1,low,china_spp,0.191021968,103
4225,1,moderate,nepal,0.37593985,87
3776,1,low,bhutan,0.111731844,90
3300,1,moderate,nepal,0.100908174,82
2296,1,moderate,bhutan,0,89
2054,1,core,burma,0,98
4608,0,low,china,0,95
3443,0,low,china,0,91
1583,0,low,india,0,91
2793,1,core,china_spp,0,103
2758,1,low,china,0.188323917,99
1596,1,lowmoderate,india,0.091074681,95
1827,0,low,china_spp,0,104
3848,0,low,china,0,95
2525,0,moderate,china_spp,0,103
3922,1,low,china,0.961538462,99
2464,0,low,,0,100
2807,1,core,china_spp,0.343249428,102
2382,0,low,,0,100
1335,1,moderate,india,12.64367816,91
3600,1,low,china,0,100
3564,0,low,nepal,0,83
2977,1,moderate,nepal,0,84
2680,1,core,bhutan,0,90
1898,1,low,india,0,93
2715,1,low,bhutan,0,90
3482,1,low,china,0,95
2504,1,core,nepal,0,85
1990,0,low,china_spp,0,104
1509,1,low,india,17.03601108,91
4231,0,low,china,0,100
2525,1,moderate,china,0,99
2543,1,moderate,bhutan,0,89
4382,0,low,china,0,95
3856,0,low,india,0,95
3738,0,moderate,china,0,100
3017,1,moderate,india,0,93
3405,0,moderate,nepal,0,84
3961,1,low,china,0,100
3382,1,low,china,0.814663951,95
4052,0,low,china,0,94
2516,1,moderate,nepal,0,84
2663,1,moderate,bhutan,0,89
5051,0,moderate,bhutan,0,90
3544,0,low,china,0,100
2061,1,low,nepal,1.939058172,83
1993,1,moderate,china_spp,6.057866184,103
3153,1,moderate,nepal,7.57717493,82
2998,1,low,india,0.274223035,92
2690,1,low,india,0.091157703,92
2033,1,core,nepal,0,88
3645,1,low,bhutan,0,89
2865,1,low,bhutan,0,89
3503,1,low,china,3.899082569,100
1341,0,low,nepal,0,84
2347,0,low,,0,99
3047,0,moderate,china,0,99
3982,1,moderate,china,1.361386139,98
2942,1,moderate,china,28.69785082,100
3755,0,low,china,0,94
2801,1,moderate,india,0,94
3926,1,low,china,0,94
1724,1,moderate,burma,0,98
3232,1,low,china,0,100
2497,1,moderate,bhutan,0,90
2942,1,moderate,china,0.68359375,99
1976,1,moderate,china_spp,0,103
3961,1,moderate,china,0.32,98
4878,0,low,china,0,94
1274,1,low,india,0,94
2389,0,core,nepal,0,87
1991,1,moderate,india,0,95
2675,1,moderate,nepal,0,83
3227,0,core,china,0,85
1940,1,low,nepal,0,84
2310,1,low,bhutan,0,90
4038,1,core,china,0.323624595,87
1741,1,core,nepal,0,88
1476,0,low,nepal,0,87
3977,0,low,nepal,0,82
4064,1,moderate,bhutan,0.570342205,90
3208,1,low,china,9.879032258,100
1803,1,core,india,0,88
2823,0,moderate,nepal,0,87
3870,0,moderate,bhutan,0,90
2985,1,low,china,0.110741971,100
3875,1,low,china_spp,0,102
1734,1,low,china_spp,1.411100659,103
3747,0,core,nepal,0,87
2611,1,low,india,0,93
1881,0,low,china_spp,0,104
2997,1,low,bhutan,0.181323663,91
1847,1,core,burma,0.364630811,98
3065,1,low,india,0,95
2681,1,moderate,china,0,99
3193,1,moderate,nepal,0.107642626,82
3594,0,core,china,0,85
4530,0,moderate,china_spp,0,103
2356,1,moderate,china_spp,0,103
1333,1,low,burma,0,98
3161,1,low,nepal,0,83
4018,1,moderate,burma,0,98
3993,0,moderate,china,0,100
2075,1,moderate,burma,0,99
1935,1,low,bhutan,1.666666667,90
2258,1,moderate,burma,0,98
4841,0,moderate,china,0,94
2752,1,moderate,bhutan,0.090991811,90
2100,1,low,china,0.312174818,95
3601,1,moderate,china,0.805152979,98
1130,1,low,nepal,5.314685315,87
2494,1,low,,11.79673321,98
2914,1,low,bhutan,0.473372781,90
2573,0,low,nepal,0,82
1016,1,moderate,india,2.161100196,91
3253,1,moderate,china_spp,0,103
4098,0,low,china,0,95
3664,0,low,nepal,0,83
3505,0,low,china,0,96
2761,1,core,india,0,93
1454,1,low,china_spp,3.363636364,104
3064,1,low,china,0,94
1972,1,moderate,nepal,1.280788177,87
2964,1,low,india,0.180995475,93
4274,1,low,china,0,94
2446,1,moderate,burma,0,98
3768,1,low,china_spp,0,102
3013,0,moderate,nepal,0,82
1505,1,moderate,india,5.301204819,91
2451,1,low,india,0,89
2169,1,moderate,burma,0,98
3169,1,low,,0.229095074,99
3880,0,low,china_spp,0,102
3150,1,moderate,china,0.18399264,94
3756,0,low,nepal,0,83
4828,0,low,china,0,94
1433,1,low,burma,0.090171326,98
2483,1,moderate,china,0.884955752,99
2231,1,low,,4.154863078,98
3723,0,moderate,china,0,100
2690,1,low,china,0,96
1424,1,moderate,china_spp,2.9455081,103
3364,0,low,china,0,96
1911,1,moderate,china_spp,0,104
2212,1,low,china_spp,0.182815356,104
2248,0,low,china,0,100
3793,0,low,,0,99
4194,0,low,india,0,94
2130,0,low,nepal,0,83
1981,1,low,china_spp,3.336339044,104
2532,0,low,china_spp,0,102
2860,1,moderatecore,china_spp,0.112612613,103
2788,1,moderate,bhutan,0,91
4861,0,low,china,0,93
2764,1,low,bhutan,0.626566416,90
3736,1,moderate,china_spp,0,102
2666,0,moderate,nepal,0,86
3500,0,low,nepal,0,82
2689,1,core,nepal,0,87
1503,1,low,china,6.273062731,95
2454,1,core,india,0.263504611,88
2254,0,moderate,china,0,99
3178,1,low,bhutan,0.090334237,91
3955,0,core,india,0,96
2600,1,moderate,nepal,0,84
2491,1,moderate,china_spp,0,103
4712,0,low,china,0,94
4331,0,low,china,0,98
2867,1,moderate,china_spp,0,103
3197,1,moderate,china_spp,0,102
1748,1,moderate,burma,0,98
1790,0,low,,0,100
1545,1,low,china_spp,2.079566004,104
2938,1,low,,0.134952767,99
3912,1,moderate,china,0.387596899,100
3224,1,low,china,0,93
3399,1,low,bhutan,0,91
3312,0,low,india,0,97
3141,1,moderate,china_spp,0,102
2620,1,low,china_spp,0,102
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
