loss_mean,elevation,longtitude,country,iucn,over_20_pc_canopy_cover,habitat_class
,3337,99,China_fulgens,,0,Low
,2490,100,China_fulgens,,0,Low
,2001,99,Burma,,0,Moderate
,3382,84,Nepal,,0,Moderate
,2378,91,Bhutan,,0,Low
0.00127551,2699,90,Bhutan,,1,Moderate
0,3598,99,China_fulgens,,1,Low
,4481,93,China_fulgens,,0,Low
0,2019,97,Burma,IUCN IV,1,Low
,2898,85,China_fulgens,,0,Core
,4589,100,China_fulgens,,0,Low
,4056,98,China_fulgens,,0,Low
,3055,82,Nepal,,0,Low
0,2486,84,Nepal,IUCN VI,1,Moderate
0.00310559,4047,90,Bhutan,IUCN II,1,Moderate
,3497,94,China_fulgens,,0,Low
0.003606853,2123,104,china_styani,,1,Moderate
,3764,102,china_styani,,0,Moderate
,1756,99,China_fulgens,,0,Low
0,3222,100,China_fulgens,,1,Moderate
0,690,97,Burma,IUCN IV,1,Moderate
0,2740,81,Nepal,,1,Moderate
0,2896,99,China_fulgens,,1,Low
0,3819,99,China_fulgens,,1,Low
0,3501,89,India,,1,Low
0,2960,89,Bhutan,IUCN_Ia,1,Low
0.021716649,1100,103,china_styani,,1,Moderate
,4173,95,China_fulgens,,0,Low
0,2097,99,Burma,,1,Moderate
0.002409639,2928,103,china_styani,,1,Core
9.23E-04,2996,102,china_styani,,1,Core
0.002369668,3741,99,China_fulgens,,1,Low
,4337,100,China_fulgens,,0,Moderate
0.004545455,3871,90,Bhutan,IUCN II,1,Moderate
0.006382979,2832,100,China_fulgens,,1,Moderate
0.08681672,3057,98,Burma,,1,Low
0,2529,96,India,,1,Low
0,2284,97,Burma,IUCN IV,1,Low
0.001002004,2730,100,China_fulgens,,1,Moderate
0.00118624,3950,99,China_fulgens,,1,Moderate
,2959,99,Burma,IUCN II,0,Moderate
0.001166861,3733,93,China_fulgens,,1,Low
0,2137,97,Burma,IUCN IV,1,Moderate
,3895,92,India,,0,Core
0.037634409,2896,101,China_fulgens,,1,Low
0,2826,85,Nepal,IUCN VI,1,Moderate
0,3581,96,China_fulgens,,1,Low
9.69E-04,3618,91,Bhutan,IUCN VI,1,Moderate
0.00541028,2197,103,china_styani,,1,Moderate
,3018,95,China_fulgens,,0,Low
,3414,83,Nepal,,0,Moderate
0,2425,82,Nepal,,1,Moderate
0.003629764,2846,99,China_fulgens,,1,Moderate
0.014910537,988,91,India,,1,Low
0.001140251,2251,103,china_styani,,1,LowModerate
0,2876,100,China_fulgens,,1,Low
,3350,96,India,,0,Low
,3088,101,China_fulgens,,0,Low
,4438,99,China_fulgens,,0,Low
,2341,83,Nepal,,0,Low
0,2839,95,India,,1,Low
0.002096436,3038,100,China_fulgens,,1,Moderate
0.014475271,4044,91,Bhutan,,1,Low
0,4506,94,China_fulgens,,1,Low
,3455,94,China_fulgens,,0,Low
0.007332722,2625,104,china_styani,,1,Low
0,4556,95,China_fulgens,,1,Low
0.00541028,1531,104,china_styani,,1,Low
0.017399267,2481,99,Burma,,1,Moderate
0.003246753,3461,93,India,,1,Low
,4080,99,China_fulgens,,0,Low
,3373,98,Burma,IUCN II,0,Moderate
0.001009082,3082,100,China_fulgens,,1,Low
0,3682,96,India,IUCN IV,1,Core
0,2163,98,Burma,IUCN II,1,Moderate
,2788,103,china_styani,,0,Moderate
0.002164502,1755,98,Burma,IUCN II,1,Low
,2743,83,Nepal,,0,Moderate
0,2803,101,China_fulgens,,1,Low
0,2753,100,China_fulgens,,1,Low
0,3708,93,China_fulgens,,1,Low
0.038571429,3295,100,China_fulgens,,1,Low
,2424,103,china_styani,,0,Low
0.002638522,2590,87,Nepal,,1,Moderate
0,3198,82,Nepal,,1,Moderate
0.039296794,2436,103,china_styani,,1,Low
0.012474012,3677,99,China_fulgens,,1,Moderate
,3111,97,China_fulgens,,0,Low
0.007359706,1903,97,Burma,IUCN IV,1,Core
,2203,85,Nepal,IUCN II,0,Core
,2519,82,Nepal,,0,Moderate
,2360,89,Bhutan,,0,Low
,3368,94,China_fulgens,,0,Low
,2946,94,China_fulgens,,0,Low
0,3011,90,Bhutan,,1,Low
,3078,103,china_styani,,0,Moderate
,3387,100,China_fulgens,,0,Moderate
0.00181653,2307,103,china_styani,,1,Moderate
0.011299435,3214,102,china_styani,,1,Low
0.004664179,2361,103,china_styani,,1,Moderate
,2851,103,china_styani,,0,Moderate
0,1940,98,Burma,,1,Moderate
0.130593607,2563,99,China_fulgens,,1,Low
9.52E-04,3352,102,china_styani,,1,Moderate
0,3585,100,China_fulgens,,1,Moderate
,3544,99,China_fulgens,,0,Low
,2159,99,Burma,,0,Moderate
,2851,100,China_fulgens,,0,Moderate
0.001865672,2726,90,Bhutan,,1,Moderate
0.014450867,3752,95,China_fulgens,,1,Low
0,3541,98,Burma,IUCN II,1,Low
0.036144578,1622,98,Burma,,1,Moderate
0,1643,103,china_styani,,1,Moderate
0,4121,103,china_styani,,1,Moderate
0,1578,98,Burma,IUCN IV,1,Moderate
,4436,82,Nepal,,0,Core
0.012692656,1398,91,Bhutan,IUCN II,1,Moderate
0,3018,103,china_styani,,1,Core
0,2788,95,India,,1,Low
,3767,98,China_fulgens,,0,Moderate
,2298,100,China_fulgens,,0,Low
,2561,103,china_styani,,0,Low
0,2868,90,Bhutan,,1,Moderate
9.68E-04,3067,100,China_fulgens,,1,Low
,3568,83,Nepal,IUCN VI,0,Moderate
,2796,84,Nepal,IUCN VI,0,Moderate
0,2314,98,Burma,,1,Core
0,2652,94,India,,1,Low
0,1677,103,china_styani,,1,Moderate
,3402,96,India,,0,Moderate
0.034188034,1236,103,china_styani,,1,Low
0,3771,99,China_fulgens,,1,Low
0.002475248,3279,99,China_fulgens,,1,Moderate
0,1963,103,china_styani,,1,Moderate
0,3022,97,China_fulgens,,1,Low
0,2457,90,Bhutan,,1,Low
0.008695652,3849,95,China_fulgens,,1,Low
,2427,97,Burma,IUCN IV,0,Moderate
0.031152648,2882,82,Nepal,,1,Low
,3955,95,China_fulgens,,0,Low
,1957,99,China_fulgens,,0,Low
0,2756,94,India,,1,Core
,3877,97,China_fulgens,,0,Low
0,3394,93,India,,1,Low
0,3680,94,China_fulgens,,1,Low
0,2832,93,India,,1,Core
0.003027245,2675,103,china_styani,,1,Moderate
,2351,97,China_fulgens,,0,Low
0,3562,100,China_fulgens,,1,Moderate
,2489,88,India,,0,Moderate
0.05011655,3650,98,China_fulgens,,1,Low
0.001805054,2623,82,Nepal,,1,Moderate
9.26E-04,2717,102,china_styani,,1,Low
,2816,100,China_fulgens,,0,Low
0,1589,85,Nepal,,1,Moderate
0,2210,98,Burma,IUCN IV,1,Moderate
0.006257822,3696,90,Bhutan,IUCN II,1,Low
0.061130334,3578,98,China_fulgens,,1,Low
0.197632058,1864,98,,,1,Moderate
0,2156,82,Nepal,,1,Moderate
0,2067,95,China_fulgens,,1,Low
0,2083,94,India,,1,Core
0.005415162,2181,103,china_styani,,1,Moderate
0,3427,90,Bhutan,IUCN VI,1,Moderate
0,2925,98,Burma,,1,Core
9.34E-04,3115,82,Nepal,,1,Moderate
0,3280,82,Nepal,,1,Moderate
0,2916,102,china_styani,,1,Low
0,2350,98,Burma,IUCN IV,1,Core
,3694,83,Nepal,,0,Low
0,3253,91,Bhutan,,1,Core
0.034753363,2483,102,china_styani,,1,Low
0.001892148,2123,96,India,,1,Low
0,2473,95,India,,1,Low
0.01754386,2909,100,China_fulgens,,1,Moderate
0,3916,98,China_fulgens,,1,Low
,2212,95,China_fulgens,,0,Moderate
0.001805054,3541,95,China_fulgens,,1,Low
0,2181,96,India,,1,Low
,3936,98,China_fulgens,,0,Low
0.257444765,3655,95,China_fulgens,,1,Low
0.001051525,3844,102,china_styani,,1,Moderate
0,3410,91,Bhutan,IUCN VI,1,Core
0,2939,96,India,,1,Low
,2030,82,Nepal,,0,Moderate
0.345394737,2680,100,China_fulgens,,1,Low
,5156,93,China_fulgens,,0,Low
0,3313,99,China_fulgens,,1,Low
,4149,96,China_fulgens,,0,Low
,1042,91,India,,0,Moderate
0,2010,89,India,,1,Low
,2874,99,China_fulgens,,0,Moderate
0,3393,95,China_fulgens,,1,Low
,4560,94,China_fulgens,,0,Moderate
0,4323,99,China_fulgens,,1,Low
0.001251564,2407,84,Nepal,IUCN VI,1,Moderate
0,2590,91,Bhutan,IUCN VI,1,Moderate
0.005889282,2299,81,Nepal,,1,Moderate
0.004830918,3632,92,Bhutan,IUCN IV,1,Low
0,2666,98,Burma,,1,Core
,1882,84,Nepal,IUCN VI,0,Moderate
0,3514,100,China_fulgens,,1,Moderate
0,3529,96,India,,1,Low
0.003025719,2395,86,Nepal,,1,Core
,4427,94,China_fulgens,,0,Low
0.014048531,3559,95,China_fulgens,,1,Low
0.007246377,1565,103,china_styani,,1,Moderate
,4348,93,China_fulgens,,0,Low
0.001937984,3723,100,China_fulgens,,1,Moderate
0.012891344,3558,97,India,,1,Low
0,2681,82,Nepal,,1,Moderate
0.018832392,3072,101,China_fulgens,,1,Low
0.529850746,1396,103,china_styani,,1,Moderate
0.002364066,2915,98,China_fulgens,,1,Moderate
0,1950,98,Burma,,1,Core
,3374,95,China_fulgens,,0,Low
,3875,85,Nepal,IUCN II,0,ModerateCore
0,1962,90,Bhutan,,1,Low
0.001172333,2465,82,Nepal,,1,Core
,1988,100,China_fulgens,,0,Low
,3462,95,China_fulgens,,0,Low
0,3952,94,China_fulgens,,1,Moderate
,2122,83,Nepal,,0,Low
,2947,82,Nepal,,0,Moderate
,2570,100,China_fulgens,,0,Low
0.004424779,1886,95,China_fulgens,,1,Low
0.081481481,908,98,Burma,,1,Moderate
0,1236,86,Nepal,,1,Moderate
,2586,99,China_fulgens,,0,Low
0.205702648,2625,82,Nepal,,1,Low
,3613,102,china_styani,,0,Moderate
0,2527,92,India,,1,Low
,2291,97,China_fulgens,,0,Low
0,3117,99,China_fulgens,,1,Moderate
0,2091,92,India,,1,Core
0,3639,99,China_fulgens,,1,Low
,4258,93,China_fulgens,,0,Low
9.02E-04,2575,93,India,,1,Low
,2384,96,India,,0,Low
,2537,103,china_styani,,0,Core
0,3123,99,China_fulgens,,1,Moderate
,2037,98,China_fulgens,,0,Low
0,1230,85,Nepal,,1,Low
0.021806854,727,98,Burma,,1,Core
0.025974026,4017,98,Burma,IUCN II,1,Low
,4482,102,china_styani,,0,Moderate
0,3023,86,Nepal,,1,Core
,3807,86,Nepal,IUCN II,0,Moderate
,4257,97,India,,0,Low
0,3663,89,India,IUCN IV,1,Moderate
0,3255,91,Bhutan,IUCN II,1,Moderate
,1883,83,Nepal,,0,Low
,1534,90,Bhutan,,0,Low
0,1632,104,china_styani,,1,Low
,4132,100,China_fulgens,,0,Low
0.002317497,3211,90,Bhutan,IUCN II,1,Low
0,2498,96,India,,1,Moderate
0.003724395,820,92,India,,1,Low
0.007281553,3142,82,Nepal,,1,Low
0.100230415,1041,103,china_styani,,1,Low
,3568,88,Nepal,IUCN VI,0,Core
0,2796,95,China_fulgens,,1,Low
0.095022624,3723,94,China_fulgens,,1,Low
0,3147,95,China_fulgens,,1,Moderate
0,2138,95,India,,1,Low
,1011,104,china_styani,,0,Low
0.039106145,2822,86,Nepal,IUCN VI,1,Core
,3122,98,China_fulgens,,0,Moderate
,4733,96,China_fulgens,,0,Low
0.002364066,3810,99,China_fulgens,,1,Low
0.002739726,3260,103,china_styani,,1,Moderate
,2371,103,china_styani,,0,Moderate
,2869,92,India,,0,Low
0,2713,99,China_fulgens,,1,Moderate
,1578,102,china_styani,,0,Low
,2453,98,China_fulgens,,0,Moderate
0.031724138,3525,82,Nepal,,1,Moderate
,4234,98,Burma,IUCN II,0,Moderate
0,2482,85,Nepal,IUCN II,1,Moderate
,3745,88,India,,0,Moderate
0.006323397,2541,103,china_styani,,1,Moderate
0,3107,93,India,,1,Low
,4523,89,Bhutan,IUCN_Ia,0,Low
0,3814,103,china_styani,,1,Moderate
0.013429752,2974,99,,,1,Low
0.344096872,2085,95,China_fulgens,,1,Low
0.001803427,1451,97,Burma,IUCN IV,1,Low
0,3474,91,Bhutan,,1,Moderate
0,1936,97,Burma,IUCN IV,1,Low
0.002870813,1288,103,china_styani,,1,Low
0.004172462,2325,86,Nepal,,1,Moderate
0.001919386,2586,102,china_styani,,1,ModerateCore
,3760,98,Burma,IUCN II,0,Moderate
,2241,100,China_fulgens,,0,Low
0,2676,103,china_styani,,1,Low
0,2871,103,china_styani,,1,Moderate
,4129,94,China_fulgens,,0,Low
0.17,633,91,India,,1,Moderate
0.005928854,3404,100,China_fulgens,,1,Low
,4609,98,China_fulgens,,0,Low
,4714,98,China_fulgens,,0,Low
0,3583,100,China_fulgens,,1,Moderate
,3630,91,Bhutan,IUCN VI,0,Moderate
,3168,97,China_fulgens,,0,Low
,3771,87,China_fulgens,,0,Low
,4208,98,Burma,IUCN II,0,Moderate
0.001811594,1742,104,china_styani,,1,Low
0,2109,104,china_styani,,1,Low
,1851,100,China_fulgens,,0,Low
,3414,99,China_fulgens,,0,Moderate
0,3464,91,Bhutan,IUCN VI,1,Core
0,2619,98,Burma,,1,Moderate
,1985,100,China_fulgens,,0,Moderate
0,3026,88,India,,1,Moderate
0,2621,97,India,,1,Low
,3996,98,Burma,IUCN II,0,Moderate
0,3428,100,China_fulgens,,1,Moderate
0,4008,100,China_fulgens,,1,Low
0.010822511,1362,103,china_styani,,1,Moderate
0.001180638,3817,100,China_fulgens,,1,Moderate
,2546,99,Burma,,0,Moderate
0,1743,102,china_styani,,1,Low
0.00436205,2949,99,China_fulgens,,1,Low
0.001025641,3568,89,Bhutan,,1,Low
0,1823,97,Burma,IUCN IV,1,Moderate
,2594,103,china_styani,,0,Moderate
,2222,83,Nepal,,0,Moderate
0,3463,95,India,,1,Low
,2190,89,India,,0,Moderate
0,2831,99,China_fulgens,,1,Moderate
9.09E-04,2101,98,Burma,IUCN IV,1,Moderate
0,2602,90,Bhutan,,1,Moderate
0.010166359,2614,98,Burma,IUCN II,1,Moderate
0.015252622,1575,96,India,,1,Low
0.052380952,1344,92,India,,1,Low
0,2243,102,china_styani,,1,Low
0,3618,97,India,,1,Low
0,1739,88,India,,1,Core
,2959,101,China_fulgens,,0,Low
0,2673,98,Burma,,1,Core
0,3842,91,Bhutan,IUCN II,1,Moderate
,513,91,India,,0,Moderate
0,1833,95,India,,1,Low
0,2792,90,Bhutan,IUCN VI,1,Low
0.024972856,3047,86,Nepal,,1,Core
0.001895735,3286,103,china_styani,,1,Core
,1513,96,India,,0,Low
0,2580,99,China_fulgens,,1,Low
0,2379,84,Nepal,IUCN VI,1,Moderate
0,4254,91,Bhutan,IUCN VI,1,Low
0,1224,95,India,,1,Low
0.093896714,2264,100,China_fulgens,,1,Low
0,1152,97,Burma,IUCN IV,1,Moderate
0.001510574,1411,97,India,,1,Low
,2985,81,Nepal,,0,Moderate
,2197,99,China_fulgens,,0,Low
,4945,96,China_fulgens,,0,Low
0,3840,99,China_fulgens,,1,Low
0,3550,96,China_fulgens,,1,Low
,3441,100,China_fulgens,,0,Moderate
0,3337,98,China_fulgens,,1,Low
0,3066,100,China_fulgens,,1,Moderate
,3588,100,China_fulgens,,0,Low
0,2764,93,India,,1,Core
0.18540146,1619,92,India,,1,Low
0.002695418,2933,100,China_fulgens,,1,Low
,1631,101,China_fulgens,,0,Low
0.007374631,3128,84,Nepal,,1,Core
0.00204499,2315,102,china_styani,,1,Moderate
0,2400,104,china_styani,,1,Low
,3793,103,china_styani,,0,Core
0,2514,99,Burma,,1,Moderate
,3426,91,Bhutan,IUCN VI,0,Core
0.003659652,3928,94,China_fulgens,,1,Low
,3262,102,china_styani,,0,Low
0.002932551,2614,88,India,IUCN II,1,Moderate
0,3818,100,China_fulgens,,1,Low
,2973,85,Nepal,,0,Core
0.007440476,3579,97,China_fulgens,,1,Low
0,1167,90,Bhutan,,1,Low
,4204,97,India,,0,Low
0.03438914,2249,103,china_styani,,1,Low
0,3310,96,China_fulgens,,1,Low
,3323,84,Nepal,IUCN VI,0,Moderate
0.029036005,2144,96,India,,1,Low
0,1698,97,Burma,IUCN IV,1,Moderate
0,2579,81,Nepal,,1,Moderate
,1553,104,china_styani,,0,Low
0,2726,101,China_fulgens,,1,Low
,4550,96,China_fulgens,,0,Low
0,3027,82,Nepal,,1,Low
,2279,102,china_styani,,0,Low
0,2983,90,Bhutan,,1,Moderate
0,1782,93,India,,1,Core
0,1680,90,Bhutan,,1,Low
,2320,103,china_styani,,0,Low
0,3361,104,china_styani,,1,Low
0,3090,100,China_fulgens,,1,Core
0.001197605,3400,97,China_fulgens,,1,Low
0.081632653,3164,99,Burma,,1,Moderate
0,3521,90,Bhutan,,1,Moderate
,3843,97,India,,0,Moderate
0.122633003,1511,103,china_styani,,1,Low
0.013011152,2630,99,China_fulgens,,1,Low
0,1523,97,Burma,IUCN IV,1,Low
,1953,100,China_fulgens,,0,Low
0,2488,95,China_fulgens,,1,Low
,3319,99,Burma,,0,Moderate
,4197,95,China_fulgens,,0,Low
,1698,104,china_styani,,0,Low
0,2055,85,Nepal,,1,Moderate
0.001901141,1749,98,Burma,IUCN IV,1,Low
0.001803427,1537,97,Burma,IUCN IV,1,Low
0,3571,86,Nepal,IUCN II,1,Core
0,3920,97,China_fulgens,,1,Low
,2747,83,Nepal,IUCN VI,0,Core
,4669,86,Nepal,IUCN VI,0,Core
0,2834,102,china_styani,,1,Moderate
0,3724,91,Bhutan,IUCN II,1,Core
0.004725898,2317,103,china_styani,,1,Core
0,3707,91,Bhutan,IUCN IV,1,Core
,4017,95,China_fulgens,,0,Low
0.030214425,1824,87,Nepal,,1,Moderate
0.001846722,3760,91,Bhutan,IUCN II,1,Moderate
0,3287,94,India,,1,Moderate
0.013011152,3258,90,Bhutan,,1,Moderate
,4194,94,China_fulgens,,0,Moderate
,3018,99,China_fulgens,,0,Moderate
,3546,89,China_fulgens,,0,Low
0.002457002,897,96,India,,1,Low
0,2604,88,India,,1,Moderate
,3071,101,China_fulgens,,0,Low
0,2716,95,India,,1,Low
0,3451,97,China_fulgens,,1,Low
0,4259,94,China_fulgens,,1,Low
0,3144,94,India,,1,Low
0,2594,96,India,IUCN IV,1,Low
0.001001001,3220,90,Bhutan,,1,Low
0,1914,103,china_styani,,1,Moderate
,4227,100,China_fulgens,,0,Low
0,3711,100,China_fulgens,,1,Moderate
0,2660,97,China_fulgens,,1,Low
0,3073,102,china_styani,,1,Moderate
,2691,96,India,,0,Low
0,2168,104,china_styani,,1,Low
,2499,99,China_fulgens,,0,Low
0.016352201,2629,100,China_fulgens,,1,Moderate
0,3746,99,China_fulgens,,1,Low
9.62E-04,1842,98,Burma,IUCN II,1,Moderate
,3477,82,Nepal,,0,Moderate
,4365,94,China_fulgens,,0,Low
,3472,97,China_fulgens,,0,Low
0,3222,103,china_styani,,1,Moderate
0,3296,98,China_fulgens,,1,Moderate
,3616,98,Burma,IUCN II,0,Moderate
0.00984252,1991,90,Bhutan,,1,Low
0,2362,91,Bhutan,IUCN VI,1,Low
0,2270,83,Nepal,,1,Low
0,3827,99,China_fulgens,,1,Low
0,4019,98,China_fulgens,,1,Low
0,2048,87,Nepal,,1,Core
,4120,98,Burma,IUCN II,0,Moderate
,2108,100,China_fulgens,,0,Low
0,3061,93,India,,1,Core
0,3204,89,India,,1,Moderate
0,3143,103,china_styani,,1,Core
0.001736111,2994,102,china_styani,,1,Moderate
,2313,101,China_fulgens,,0,Low
0,1873,95,China_fulgens,,1,Low
,4697,95,China_fulgens,,0,Low
0,1498,98,Burma,IUCN IV,1,Moderate
,3083,100,China_fulgens,,0,Low
0.012715713,2666,103,china_styani,,1,Moderate
0.034518828,2627,95,China_fulgens,,1,Low
,3513,97,China_fulgens,,0,Low
0,3426,99,China_fulgens,,1,Moderate
0,4177,94,China_fulgens,,1,Low
,3423,97,China_fulgens,,0,Low
0.006635071,2557,104,china_styani,,1,Low
,1498,100,China_fulgens,,0,Low
,5011,97,China_fulgens,,0,Low
0.022403259,3389,101,China_fulgens,,1,Low
0,2514,99,China_fulgens,,1,Moderate
0,2230,103,china_styani,,1,Core
,2972,94,China_fulgens,,0,Low
,2291,86,Nepal,,0,Moderate
0,3980,100,China_fulgens,,1,Moderate
,3414,100,China_fulgens,,0,Moderate
0,2199,99,China_fulgens,,1,Low
,3248,100,China_fulgens,,0,Moderate
,4441,95,China_fulgens,,0,Low
,1679,97,India,,0,Low
,4316,97,China_fulgens,,0,Low
,2826,95,China_fulgens,,0,Moderate
0,3624,101,China_fulgens,,1,Low
0,2473,100,China_fulgens,,1,Moderate
,3882,82,Nepal,IUCN VI,0,Moderate
0,1640,93,India,,1,Low
9.18E-04,2923,90,Bhutan,IUCN II,1,Moderate
0.005617978,2057,97,India,,1,Low
0.011811024,3485,99,China_fulgens,,1,Moderate
0.023679417,2374,99,China_fulgens,,1,Low
,2146,98,China_fulgens,,0,Low
,2589,100,China_fulgens,,0,Low
0,2083,98,Burma,,1,Moderate
0,2969,91,Bhutan,,1,Low
9.21E-04,854,97,Burma,IUCN IV,1,Low
0.013483146,3660,90,Bhutan,IUCN II,1,Moderate
0,3125,100,China_fulgens,,1,Low
0.007590133,3308,99,China_fulgens,,1,Low
0,2157,102,china_styani,,1,Moderate
0,2031,103,china_styani,,1,Core
0,2402,85,China_fulgens,,1,Core
0,3062,103,china_styani,,1,Low
0,3135,101,China_fulgens,,1,Low
,4309,84,Nepal,IUCN VI,0,Low
0,2664,103,china_styani,,1,Core
0,2919,97,India,,1,Moderate
0.004659832,2788,103,china_styani,,1,Moderate
0.003875969,2768,87,Nepal,,1,Moderate
0,2120,86,Nepal,,1,Moderate
0.002244669,3604,95,China_fulgens,,1,Low
0.049195837,2629,98,Burma,,1,Low
,4345,99,China_fulgens,,0,Low
0.03030303,3608,99,China_fulgens,,1,Low
0.001165501,3247,83,Nepal,IUCN VI,1,ModerateCore
,3164,84,Nepal,IUCN VI,0,Moderate
0,2532,90,Bhutan,IUCN II,1,Moderate
,4428,93,China_fulgens,,0,Low
,4536,96,China_fulgens,,0,Low
0.556876061,3462,83,Nepal,IUCN VI,1,Core
,1851,87,Nepal,,0,Core
0,3095,87,Nepal,,1,Moderate
,3664,94,India,,0,Low
,4108,101,China_fulgens,,0,Low
,3116,84,Nepal,IUCN VI,0,LowModerate
,2370,102,china_styani,,0,Moderate
0,2043,103,china_styani,,1,Low
,4716,98,China_fulgens,,0,Moderate
9.42E-04,2072,98,Burma,,1,Core
0.106460419,3332,100,China_fulgens,,1,Low
,2543,103,china_styani,,0,Moderate
0,2980,103,china_styani,,1,Core
,2209,100,China_fulgens,,0,Low
0,1863,97,Burma,IUCN IV,1,Low
,4080,96,China_fulgens,,0,Low
0,3643,94,China_fulgens,,1,Low
0.016901408,2080,97,Burma,IUCN IV,1,Moderate
,3166,99,China_fulgens,,0,Moderate
0.014577259,4346,99,China_fulgens,,1,Low
,2602,82,Nepal,,0,Low
0,3591,93,India,,1,Core
0,2730,85,Nepal,,1,Moderate
0.007667032,3348,103,china_styani,,1,Moderate
0,3469,91,Bhutan,IUCN IV,1,Core
0.001958864,2517,90,Bhutan,IUCN VI,1,Low
0.001924928,3421,96,China_fulgens,,1,Low
,2729,96,China_fulgens,,0,Low
,3770,95,China_fulgens,,0,Low
,3078,100,China_fulgens,,0,Moderate
0.005121639,2247,103,china_styani,,1,Moderate
0.031331593,1544,104,china_styani,,1,Low
,2959,94,China_fulgens,,0,Low
0.001826484,3460,103,china_styani,,1,Moderate
,4614,99,China_fulgens,,0,Moderate
0.021645022,4313,98,China_fulgens,,1,Low
,4414,99,China_fulgens,,0,Low
0.001383126,3844,100,China_fulgens,,1,Low
0.041108987,1983,98,China_fulgens,,1,Low
,4388,100,China_fulgens,,0,Low
0.017479301,2142,99,,,1,Low
,4730,90,Bhutan,IUCN II,0,Moderate
0.029547553,3179,103,china_styani,,1,Moderate
0.007592191,1302,104,china_styani,,1,Core
0,3821,99,China_fulgens,,1,Core
0.022542831,2093,94,India,,1,Low
0.004516712,3825,90,Bhutan,IUCN II,1,Low
0,2272,95,India,,1,Low
0.004024145,1626,89,Bhutan,,1,Moderate
,1953,100,China_fulgens,,0,Low
,4543,96,China_fulgens,,0,Low
,2751,91,Bhutan,,0,Core
,3578,90,Bhutan,IUCN II,0,Moderate
0.005979073,3382,82,Nepal,,1,Low
0,3887,94,China_fulgens,,1,Low
0,2120,102,china_styani,,1,Low
9.12E-04,2322,90,Bhutan,IUCN II,1,Low
9.80E-04,2669,82,Nepal,,1,Moderate
0,2418,97,Burma,IUCN IV,1,Low
,3175,85,Nepal,,0,Moderate
0,2815,99,China_fulgens,,1,Moderate
0.005102041,2881,100,China_fulgens,,1,Low
0,3281,96,India,,1,Low
0,2729,90,Bhutan,IUCN II,1,Low
0.002994012,3359,96,India,,1,Low
0.011713031,2698,99,China_fulgens,,1,Low
0.022397892,2935,100,China_fulgens,,1,Low
,3159,95,China_fulgens,,0,Low
0,3745,95,China_fulgens,,1,Low
0,3421,95,China_fulgens,,1,Low
0.122309198,2157,103,china_styani,,1,Low
,2921,96,China_fulgens,,0,Low
0,2862,90,Bhutan,,1,Moderate
,3714,98,China_fulgens,,0,Moderate
0.023572076,1560,91,Bhutan,IUCN II,1,Moderate
0,2897,102,china_styani,,1,Low
,4499,94,China_fulgens,,0,Moderate
,4081,95,China_fulgens,,0,Moderate
0,2685,82,Nepal,,1,Moderate
0.005424955,2262,103,china_styani,,1,Moderate
0,2857,83,Nepal,,1,Moderate
,3507,103,china_styani,,0,Low
0,3084,93,India,,1,Moderate
,3364,83,Nepal,IUCN VI,0,Core
0.016377649,1224,89,Bhutan,,1,Moderate
,3027,94,China_fulgens,,0,Low
0,2616,90,Bhutan,IUCN II,1,Low
0.002541296,2929,98,China_fulgens,,1,Low
,3957,95,China_fulgens,,0,Low
0.716770186,2872,100,China_fulgens,,1,Moderate
,2030,98,China_fulgens,,0,Low
0,3687,90,Bhutan,,1,Low
,931,92,India,,0,Moderate
0,2916,89,India,,1,Low
0,2291,90,Bhutan,,1,Low
0,2201,94,India,,1,Low
0,2071,94,India,,1,Moderate
,3400,85,Nepal,IUCN II,0,Core
,2519,99,China_fulgens,,0,Moderate
0.053249097,2228,99,Burma,,1,Moderate
0.026666667,2741,82,Nepal,,1,Moderate
0.027051398,872,91,India,,1,Low
0,2724,98,Burma,,1,Moderate
,2211,100,China_fulgens,,0,Low
0,4041,100,China_fulgens,,1,Low
,4155,82,Nepal,,0,Low
0,1476,97,Burma,IUCN IV,1,Low
,2228,85,Nepal,,0,Moderate
0,3402,97,Burma,IUCN IV,1,Moderate
0,4105,94,China_fulgens,,1,Low
,2934,86,Nepal,IUCN VI,0,Moderate
9.02E-04,2583,104,china_styani,,1,Low
,2499,99,China_fulgens,,0,Low
0,2764,102,china_styani,,1,Moderate
,4513,93,China_fulgens,,0,Low
0.004557885,2009,103,china_styani,,1,Moderate
,4857,85,China_fulgens,,0,Core
0,2692,99,China_fulgens,,1,Low
0.001215067,3625,99,China_fulgens,,1,Low
,2789,99,Burma,,0,Moderate
0.006396588,2975,100,China_fulgens,,1,Low
0,4255,98,China_fulgens,,1,Low
0.103047896,3176,96,China_fulgens,,1,Low
,3105,81,Nepal,,0,Moderate
,3764,96,India,,0,Low
0,3698,91,Bhutan,IUCN II,1,Core
0.003731343,3835,99,China_fulgens,,1,Low
0.001270648,3168,83,Nepal,,1,Core
0,3754,82,Nepal,,1,Moderate
0,2477,90,Bhutan,,1,Low
0,2429,100,China_fulgens,,1,Low
0.004398827,1999,86,Nepal,,1,Moderate
0.00543971,1434,97,India,,1,Low
0,3261,87,Nepal,IUCN VI,1,Core
0,2610,94,India,,1,Low
0.189530686,2095,98,China_fulgens,,1,Low
0.001231527,3384,83,Nepal,IUCN VI,1,Core
